layer,neuron_index,rank_siren,percentile_siren,rank_yang_harmfulness,percentile_yang_harmfulness,rank_yang_refusal,percentile_yang_refusal,rank_zhao_topk,percentile_zhao_topk,rank_zhao_relative_epsilon,percentile_zhao_relative_epsilon,rank_wang,percentile_wang,rank_wang_robust,percentile_wang_robust,consensus_score,n_methods_at_N,methods_that_selected_it_at_N
30,6894,9723,0.021192324376404628,214,0.00046430416500454493,188,0.00040762853922934227,411,0.0008937310218397344,171,0.00037057139929940207,43,9.155293394455816e-05,49,0.00010463192450806646,0.0033606777657471825,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,5549,1099,0.0023934552731220203,1336,0.0029100754003805987,253,0.000549317603667349,5421,0.011814688142369172,1930,0.004204895466167921,578,0.0012577629258573822,406,0.0008828318630368108,0.0034304323820858935,2,yang_refusal;wang_robust
29,11909,9897,0.02157161510274637,1174,0.0025569426551658742,115,0.0002485008207066579,229,0.0004970016414133158,220,0.00047738315556805324,243,0.0005275192860615018,241,0.0005231596225403324,0.0037717317548860148,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
29,11794,10135,0.022090415061765532,707,0.001538961222972811,713,0.0015520402135363192,284,0.0006168923882454752,234,0.0005079008002162393,86,0.00018528569964970103,97,0.00020926384901613293,0.00381439417648603,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,12446,4642,0.010116599200873676,74,0.00015912771852268442,1408,0.0030670232871426984,4268,0.009301342122414992,2181,0.004752033238074685,119,0.00025722014774899675,112,0.0002419613254249037,0.0039850438628860905,3,yang_harmfulness;wang;wang_robust
30,4306,2593,0.005650123923435589,765,0.0016653914650867246,5521,0.012032671318427644,2629,0.0057285978668166395,1173,0.0025547628234052896,293,0.0006365108740907377,247,0.0005362386131038407,0.004114899554909494,2,wang;wang_robust
30,7305,11850,0.025828826531168324,489,0.0010637578991653425,485,0.0010550385721230036,23,4.79562987328638e-05,6,1.089915880292359e-05,353,0.0007673007797258208,299,0.000649589864654246,0.004203338443481789,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,8726,12169,0.026524192862794848,135,0.00029209745591835223,116,0.0002506806524672426,562,0.0012228856176880268,271,0.0005885545753578739,173,0.0003749310628205715,151,0.0003269747640877077,0.0042257595701620885,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
30,3700,9547,0.02080867398654172,767,0.001669751128607894,3086,0.006724780981403855,400,0.0008697528724733025,143,0.00030953611000302997,116,0.0002506806524672426,111,0.00023978149366431898,0.004410422460737338,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,1130,1818,0.003960754308982433,68,0.00014604872795917612,145,0.0003138957735241994,368,0.0007999982561345915,130,0.00028119829711542864,8833,0.01925227410948423,3670,0.007997802729585331,0.004678853171826485,4,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon
29,5230,2411,0.00525339454300917,3702,0.008067557345924042,757,0.0016479528110020468,3832,0.008350935474800055,3945,0.008597256463746128,251,0.0005449579401461795,243,0.0005275192860615018,0.004712796266384161,2,wang;wang_robust
31,6432,14750,0.032150338636864007,14,2.8337812887601334e-05,1,0.0,156,0.0003378739228906313,624,0.0013580351868442793,268,0.0005820150800761197,84,0.0001809260361285316,0.0049482180965273095,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,2756,4458,0.009715510156926089,222,0.0004817428190892227,431,0.0009373276570514287,1138,0.0024784687117848244,9572,0.020863169780556336,66,0.00014168906443800668,21,4.359663521169436e-05,0.0049516435464368,4,yang_harmfulness;yang_refusal;wang;wang_robust
30,625,3790,0.008259382540855497,1001,0.002179831760584718,2055,0.004477374436241011,5546,0.012087167112442261,3178,0.006925325503377649,327,0.0007106251539506181,285,0.0006190722200060599,0.005036968389636831,2,wang;wang_robust
16,6521,12052,0.026269152546806437,2582,0.005626145774069158,1848,0.004026149261799975,11,2.179831760584718e-05,18,3.705713992994021e-05,21,4.359663521169436e-05,67,0.0001438688961985914,0.005166824081660235,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
27,5147,14494,0.03159230170615432,708,0.0015411410547333958,755,0.0016435931474808774,173,0.0003749310628205715,330,0.0007171646492323722,50,0.00010681175626865118,139,0.0003008167829606911,0.0051823943085215545,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,5253,9689,0.02111821009654475,75,0.00016130755028326914,144,0.0003117159417636147,1335,0.002907895568620014,5553,0.012102425934766355,48,0.00010245209274748175,15,3.0517644648186055e-05,0.0052477892613390946,4,yang_harmfulness;yang_refusal;wang;wang_robust
11,3969,1342,0.002923154390944107,2025,0.0044119794834234696,2027,0.004416339146944639,6150,0.013403785495835431,4241,0.009242486664879205,376,0.0008174369102192693,707,0.001538961222972811,0.005250591902174132,1,wang
29,1251,15796,0.034430442658435624,357,0.0007760201067681596,155,0.0003356940911300466,205,0.00044468567915928247,92,0.00019836469021320934,300,0.0006517696964148307,295,0.0006408705376119071,0.005353978208533295,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,1209,15843,0.0345328947511831,257,0.0005580369307096878,5,8.719327042338873e-06,103,0.00022234283957964124,460,0.0010005427781083855,411,0.0008937310218397344,129,0.0002790184653548439,0.005356469444831105,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
30,5905,13745,0.029959607717476366,312,0.0006779276775418473,1355,0.0029514922038317085,194,0.0004207075297928506,101,0.0002179831760584718,1209,0.0026332367667863395,723,0.0015738385311421664,0.005490684800375678,3,yang_harmfulness;zhao_topk;zhao_relative_epsilon
30,12258,15256,0.033253333507719876,1164,0.0025351443375600273,548,0.0011923679730398407,479,0.0010419595815594953,159,0.00034441341817238546,154,0.00033351425936946187,131,0.00028337812887601336,0.005569158743756729,3,zhao_relative_epsilon;wang;wang_robust
30,5081,10037,0.021876791549228232,625,0.001360215018604864,2754,0.006001076836889729,1175,0.002559122486926459,422,0.0009177091712061663,2004,0.00436620301645119,1065,0.00231934099326214,0.005628637010366969,1,zhao_relative_epsilon
19,4513,2958,0.0064457625160490115,9492,0.02068878323970956,4800,0.010461012619046061,167,0.0003618520722570632,705,0.0015346015594516415,20,4.1416803451109644e-05,61,0.0001307899056350831,0.00566631695937136,3,zhao_topk;wang;wang_robust
30,8392,14256,0.031073501747135156,1316,0.0028664787651689044,49,0.00010463192450806646,710,0.0015455007182545652,345,0.000749862125641143,938,0.002042502359667881,595,0.0012948200657873226,0.00566818538659472,2,yang_refusal;zhao_relative_epsilon
25,10021,12329,0.026872965944488403,5712,0.012449019184699326,269,0.0005841949118367045,51,0.0001089915880292359,47,0.00010027226098689703,27,5.667562577520267e-05,78,0.0001678470455650233,0.005762852365911542,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
12,11262,7317,0.015947649160437796,3023,0.006587451580487018,5820,0.012684441014842474,1274,0.002774925831224346,524,0.0011400520107858075,355,0.0007716604432469902,624,0.0013580351868442793,0.005894887889695529,1,wang
29,3438,4024,0.008769463172832321,6097,0.013288254412524441,2553,0.0055629306530122005,3056,0.006659386028586314,3296,0.007182545651126646,249,0.0005405982766250101,242,0.0005253394543009171,0.006075502521286836,2,wang;wang_robust
30,7872,14978,0.03264734027827732,221,0.00047956298732863796,1895,0.004128601354547456,1297,0.0028250619617177946,718,0.001562939372339243,241,0.0005231596225403324,221,0.00047956298732863796,0.006092318366297061,3,yang_harmfulness;wang;wang_robust
31,9825,1173,0.0025547628234052896,6,1.089915880292359e-05,161,0.0003487730816935549,1265,0.0027553073453790836,17505,0.0381557751372749,147,0.00031825543704536884,45,9.59125974657276e-05,0.00631995508300955,4,yang_harmfulness;yang_refusal;wang;wang_robust
31,7450,12594,0.027450621361043356,7,1.3078990563508308e-05,66,0.00014168906443800668,1188,0.0025874602998140605,6917,0.015075716456203911,231,0.0005013613049344852,76,0.00016348738204385386,0.006561916408434455,4,yang_harmfulness;yang_refusal;wang;wang_robust
31,3175,11312,0.024656077043973747,44,9.373276570514288e-05,95,0.0002049041854949635,1123,0.0024457712353760535,8555,0.01864628088004168,83,0.00017874620436794688,26,5.449579401461795e-05,0.0066114297298534505,4,yang_harmfulness;yang_refusal;wang;wang_robust
12,9795,10861,0.023672972919950037,3643,0.007938947272049543,6239,0.013597790522527471,347,0.0007542217891623124,133,0.0002877377923971828,441,0.0009591259746572759,739,0.001608715839311522,0.006974216015722192,3,zhao_topk;zhao_relative_epsilon;wang
31,13336,1140,0.002482828375305994,2657,0.005789633156113011,876,0.0019073527905116283,1447,0.0031520367258055025,16182,0.03527185771802132,207,0.0004490453426804519,65,0.00013950923267742196,0.007027466191587903,2,wang;wang_robust
12,13868,16928,0.03689801221141752,1372,0.0029885493437616486,4083,0.00889807324670682,38,8.065377514163457e-05,14,2.8337812887601334e-05,140,0.0003029966147212758,272,0.0005907344071184586,0.007112479630250709,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
15,7922,7124,0.015526941630644947,8310,0.01811222209869842,5046,0.010997251232149903,639,0.0013907326632530501,1325,0.0028860972510141667,264,0.0005732957530337809,496,0.0010790167214894354,0.007223651050040529,1,wang
19,10931,13222,0.028819555706690557,1117,0.0024326922448125454,1015,0.002210349405232904,923,0.00200980488325911,5861,0.012773814117026447,453,0.0009852839557842926,736,0.0016021763440297679,0.007261953808119374,1,wang
31,4786,15880,0.03461354852632474,1680,0.0036599375260217416,717,0.0015607595405786581,1180,0.0025700216457293827,3875,0.008444668240505198,164,0.00035531257697530904,50,0.00010681175626865118,0.007330151401771955,2,wang;wang_robust
29,9923,2925,0.006373828067949716,1269,0.0027640266724214225,5918,0.012898064527379776,5860,0.012771634285265863,6881,0.01499724251282286,490,0.001065937730925927,409,0.0008893713583185649,0.007394300736440589,1,wang_robust
30,14261,9519,0.020747638697245347,4023,0.008767283341071736,763,0.0016610318015655551,6272,0.013669724970626768,3093,0.0067400398037279485,169,0.00036621173577823263,147,0.00031825543704536884,0.007467169398151566,2,wang;wang_robust
29,4918,8769,0.01911276487680681,281,0.0006103528929637211,1064,0.0023171611615015555,3329,0.0072544800992259415,1757,0.0038277845715867648,5847,0.012743296472378263,3023,0.006587451580487018,0.007493327379278582,1,yang_harmfulness
17,14096,14947,0.032579765493699196,2521,0.0054931760366734896,6482,0.014127489640349558,12,2.39781493664319e-05,12,2.39781493664319e-05,40,8.5013438662804e-05,122,0.0002637596430307509,0.007513880078735523,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,4160,16514,0.03599556186253545,98,0.00021144368077671765,132,0.0002855579606365981,802,0.0017460452402283592,5754,0.012540572118643883,752,0.0016370536521991233,209,0.00045340500620162134,0.00755280564588882,3,yang_harmfulness;yang_refusal;wang_robust
31,12529,12958,0.028244080121896192,134,0.0002899176241577675,609,0.0013253377104355086,1117,0.0024326922448125454,8242,0.01796399353897866,1172,0.002552582991644705,286,0.0006212520517666447,0.007632836611956005,2,yang_harmfulness;wang_robust
16,5033,16312,0.035555235846897335,1699,0.0037013543294728514,5262,0.011468094892436201,89,0.0001918251949314552,102,0.00022016300781905652,626,0.0013623948503654487,967,0.0021057174807248375,0.007800683657521025,2,zhao_topk;zhao_relative_epsilon
29,1175,2222,0.004841406340258658,10440,0.02275526374874387,3116,0.006790175934221397,4872,0.010617960505808162,4455,0.009708970661644334,180,0.00039018988514466453,178,0.0003858302216234951,0.007927113899634939,2,wang;wang_robust
29,9571,30,6.321512105695683e-05,6628,0.014445745077394927,7593,0.01654928272635918,7582,0.016525304576992746,3649,0.007952026262613052,31,6.539495281754155e-05,39,8.283360690221929e-05,0.00795482890344809,3,siren;wang;wang_robust
31,12004,15091,0.032893661267223394,5,8.719327042338873e-06,140,0.0003029966147212758,1494,0.003254488818552984,8885,0.019365625361034634,47,0.00010027226098689703,14,2.8337812887601334e-05,0.00799344306606416,4,yang_harmfulness;yang_refusal;wang;wang_robust
30,5336,14478,0.031557424397984965,1000,0.0021776519288241336,809,0.0017613040625524521,5668,0.012353106587233598,3364,0.007330774210846407,250,0.0005427781083855948,225,0.0004882823143709769,0.008030188801456875,2,wang;wang_robust
31,11695,2964,0.00645884150661252,102,0.00022016300781905652,13503,0.029432088431414864,1315,0.0028642989334083198,7257,0.015816859254802713,512,0.0011138940296587909,149,0.0003226151005665383,0.008032680037754687,2,yang_harmfulness;wang_robust
27,13988,3429,0.007472463275284414,2044,0.004453396286874579,454,0.0009874637875448772,4556,0.00992913366946339,14970,0.032629901624192645,186,0.00040326887570817283,340,0.0007389629668382194,0.008087798640843757,3,yang_refusal;wang;wang_robust
31,13869,12416,0.027062611307659273,71,0.00015258822324093027,197,0.00042724702507460473,1050,0.0022866435168533692,12615,0.027496397828015634,74,0.00015912771852268442,24,5.0136130493448515e-05,0.008233535964265707,4,yang_harmfulness;yang_refusal;wang;wang_robust
27,13857,22133,0.04824403652526098,3317,0.007228322118098925,857,0.0018659359870605186,52,0.00011117141978982062,28,5.8855457535787386e-05,146,0.0003160756052847841,279,0.0006059932294425516,0.00834719862035334,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,1801,16677,0.03635087443951076,1097,0.002389095609600851,328,0.0007128049857112028,2694,0.005870286931254646,1087,0.0023672972919950037,3512,0.007653389311412945,1628,0.0035465862744713363,0.008412904977708106,1,yang_refusal
12,10867,297,0.0006452302011330766,2624,0.005717698708013716,3271,0.007128049857112028,17319,0.03775032642980615,2606,0.005678461736323191,533,0.00115967049663107,858,0.0018681158188211034,0.008563936178262906,1,siren
31,2754,14709,0.03206096553468003,2048,0.004462115613916918,681,0.0014822855971976083,940,0.00204686202318905,7775,0.016946012106785598,1120,0.0024392317400942997,278,0.0006038133976819669,0.00857732657336364,1,wang_robust
31,3166,2812,0.006127507079003642,201,0.0004359663521169436,129,0.0002790184653548439,1583,0.003448493845245024,22869,0.04984839270105133,57,0.00012207057859274422,19,3.9236971690524926e-05,0.008614383713293578,4,yang_harmfulness;yang_refusal;wang;wang_robust
25,13410,4691,0.010223410957142328,13083,0.028516559091969283,2485,0.005414702093292439,4395,0.00957818075600925,2585,0.0056326852693509115,176,0.00038147055810232566,343,0.0007455024621199736,0.008641787312569501,2,wang;wang_robust
31,8053,3176,0.00692096583985648,126,0.00027247897007308977,419,0.0009111696759244121,1624,0.0035378669474289974,22359,0.04873667850315313,183,0.0003967293804264187,53,0.00011335125155040534,0.008698462938344705,4,yang_harmfulness;yang_refusal;wang;wang_robust
31,2305,15302,0.03335360576870677,41,8.719327042338872e-05,17,3.487730816935549e-05,1568,0.0034157963688362532,10165,0.022155810014583076,720,0.0015672990358604124,200,0.0004337865203563589,0.008721195469562232,3,yang_harmfulness;yang_refusal;wang_robust
30,2792,12787,0.027871328890836204,27,5.667562577520267e-05,153,0.00033133442760887715,296,0.0006430503693724918,99,0.00021362351253730236,10495,0.02287515449557603,4402,0.009593439578333344,0.008797800985719922,4,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon
29,8656,19840,0.043245682298240225,1062,0.002312801497980386,1466,0.003193453529256612,462,0.001004902441629555,396,0.0008610335454309636,3554,0.007744942245357504,2005,0.004368382848211775,0.008961599772301002,1,zhao_relative_epsilon
31,5099,15562,0.033920362026458796,2577,0.005615246615266234,315,0.0006844671728236015,813,0.001770023389594791,7867,0.017146556628759392,1503,0.0032741073043982467,319,0.0006931864998659403,0.009014849948166715,2,yang_refusal;wang_robust
27,8140,22734,0.049554115413372395,330,0.0007171646492323722,4904,0.010687715122146873,39,8.283360690221929e-05,33,6.975461633871098e-05,703,0.001530241895930472,1079,0.002349858637910326,0.009284526277404769,3,yang_harmfulness;zhao_topk;zhao_relative_epsilon
31,1386,21294,0.046415157678130405,1189,0.002589640131574645,183,0.0003967293804264187,1068,0.0023258804885438944,5467,0.01191496040335607,742,0.0016152553345932762,207,0.0004490453426804519,0.009386666965615022,2,yang_refusal;wang_robust
29,1246,15993,0.034859869515270814,324,0.0007040856586688639,106,0.0002288823348613954,4657,0.010149296677282447,3997,0.008710607715296534,3243,0.007067014567815656,1845,0.00401960976651822,0.009391338033673419,2,yang_harmfulness;yang_refusal
31,3409,2013,0.0043858215022964525,4,6.539495281754154e-06,10,1.9618485845262463e-05,1934,0.00421361479321026,26473,0.05770450636619866,163,0.0003531327452147243,48,0.00010245209274748175,0.009540812211542085,4,yang_harmfulness;yang_refusal;wang;wang_robust
31,12032,17486,0.038114358333823796,2868,0.006249577657596386,635,0.0013820133362107113,1395,0.003038685474255097,6709,0.01462231145000229,1455,0.0031694753798901802,315,0.0006844671728236015,0.009608698400657437,1,wang_robust
30,10111,689,0.001499724251282286,748,0.0016283343251567845,8761,0.01909532622272213,11036,0.024054443478052363,9093,0.019819030367236257,590,0.0012839209069843989,408,0.0008871915265579802,0.00975256729685603,1,wang_robust
31,8652,12151,0.026484955891104323,223,0.0004839226508498074,4374,0.009532404289036973,1594,0.0034724719946114557,12682,0.02764244655597481,679,0.0014779259336764388,187,0.00040544870746875755,0.009928510860388937,2,yang_harmfulness;wang_robust
31,9114,12777,0.027849530573230356,173,0.0003749310628205715,37,7.847394338104985e-05,1394,0.003036505642494512,17176,0.037438610488042534,440,0.0009569461428966912,132,0.0002855579606365981,0.010002936544786045,4,yang_harmfulness;yang_refusal;wang;wang_robust
31,14073,17901,0.03901898851446645,67,0.0001438688961985914,57,0.00012207057859274422,1181,0.0025722014774899674,12780,0.027856070068512113,359,0.0007803797702893291,113,0.00024414115718548844,0.010105388637533528,4,yang_harmfulness;yang_refusal;wang;wang_robust
31,1129,11798,0.02571547527961792,913,0.001988006565653263,5928,0.012919862844985624,1887,0.004111162700462778,12126,0.026430460097089707,84,0.0001809260361285316,27,5.667562577520267e-05,0.010200367021387574,2,wang;wang_robust
28,2807,29,6.103528929637211e-05,3994,0.00870406822001478,375,0.0008152570784586845,15788,0.03441300400435095,12662,0.027598849920763117,2,2.179831760584718e-06,3,4.359663521169436e-06,0.01022839342973795,4,siren;yang_refusal;wang;wang_robust
28,4382,10007,0.02181139659641069,15575,0.0339486998393464,2155,0.004695357612299483,2271,0.00494821809652731,2906,0.006332411264498606,61,0.0001307899056350831,90,0.0001940050266920399,0.010294411191629941,2,wang;wang_robust
24,5326,22201,0.04839226508498074,1622,0.003533507283907828,7644,0.016660454146149,20,4.1416803451109644e-05,70,0.00015040839148034555,819,0.0017831023801582993,1302,0.002835961120520718,0.01048530217294972,2,zhao_topk;zhao_relative_epsilon
29,12988,17912,0.03904296666383288,296,0.0006430503693724918,5296,0.011542209172296081,101,0.0002179831760584718,65,0.00013950923267742196,6807,0.014835934962539592,3465,0.007550937218665463,0.010567512970777486,3,yang_harmfulness;zhao_topk;zhao_relative_epsilon
3,13690,259,0.0005623965942308573,20193,0.044015162909726624,11953,0.02605334920250855,169,0.00036621173577823263,173,0.0003749310628205715,492,0.0010702973944470965,719,0.0015651192040998275,0.010572495443373109,3,siren;zhao_topk;zhao_relative_epsilon
31,5933,23486,0.051193348897332104,114,0.00024632098894607316,2194,0.004780371050962287,1264,0.002753127513618499,6895,0.015027760157471046,39,8.283360690221929e-05,11,2.179831760584718e-05,0.010586508647548296,3,yang_harmfulness;wang;wang_robust
29,14025,28183,0.061432018676798525,283,0.0006147125564848905,221,0.00047956298732863796,500,0.0010877360485317743,342,0.0007433226303593889,2922,0.006367288572667961,1678,0.0036555778625005724,0.010625745619238822,3,yang_harmfulness;yang_refusal;zhao_relative_epsilon
27,7090,16493,0.03594978539556317,7640,0.016651734819106662,8023,0.01748661038341061,255,0.0005536772671885184,395,0.0008588537136703789,520,0.0011313326837434686,841,0.0018310586788911631,0.010637578991653424,2,zhao_topk;zhao_relative_epsilon
30,635,12998,0.02833127339231958,137,0.00029645711943952167,102,0.00022016300781905652,4716,0.010277906751156946,4675,0.010188533648972972,8337,0.01817107755623421,3461,0.007542217891623125,0.010718232766795057,2,yang_harmfulness;yang_refusal
28,11293,1025,0.0022321477228387514,4185,0.00912041608628646,20837,0.045418974563543185,1986,0.0043269660447606655,6768,0.014750921523876788,168,0.0003640319040176479,186,0.00040326887570817283,0.010945246674433097,2,wang;wang_robust
12,13783,8515,0.01855908760961829,3914,0.008529681679168002,16402,0.03575142070534996,3519,0.007668648133737038,440,0.0009569461428966912,1075,0.002341139310867987,1605,0.0034964501439778877,0.011043339103659408,1,zhao_relative_epsilon
30,1797,11266,0.02455580478298685,279,0.0006059932294425516,230,0.0004991814731739005,15659,0.034131805707235514,7491,0.016326939886779537,391,0.00085013438662804,316,0.0006866470045841862,0.011093786638690083,4,yang_harmfulness;yang_refusal;wang;wang_robust
29,1521,10922,0.023805942657345706,1605,0.0034964501439778877,4087,0.008906792573749158,11108,0.024211391364814462,7152,0.01558797691994132,497,0.0010811965532500202,412,0.0008959108536003191,0.011140808723811266,1,wang_robust
13,10677,6042,0.013168363665692281,9264,0.020191781598296245,9640,0.021011398340276096,5341,0.011640301601522395,4865,0.010602701683484069,238,0.0005166201272585782,454,0.0009874637875448772,0.011159804400582075,2,wang;wang_robust
13,8310,33633,0.07331210177198524,478,0.0010397797497989105,473,0.001028880590995987,18,3.705713992994021e-05,29,6.103528929637211e-05,465,0.0010114419369113092,822,0.0017896418754400536,0.011182848336336829,2,zhao_topk;zhao_relative_epsilon
30,14215,6598,0.014380350124577385,2725,0.005937861715832772,26415,0.05757807612408474,361,0.0007847394338104985,120,0.00025939997950958146,23,4.79562987328638e-05,29,6.103528929637211e-05,0.011292774137977742,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,11484,2470,0.005382004616883669,14941,0.03256668650313569,16798,0.03661463408254151,1160,0.0025264250105176884,655,0.0014256099714224056,151,0.0003269747640877077,128,0.0002768386335942592,0.01130273908316899,2,wang;wang_robust
19,5247,879,0.0019138922857933824,8151,0.017765628848765452,4958,0.010805426037218447,999,0.0021754720970635485,21295,0.04641733750989099,32,6.757478457812626e-05,81,0.00017438654084677745,0.011331388300593817,2,wang;wang_robust
30,5359,4825,0.01051550841306068,1450,0.0031585762210872563,252,0.0005471377719067643,13998,0.0305111051529043,13655,0.029763422859023742,2898,0.006314972610413928,1401,0.0030517644648186053,0.011980355356173611,1,yang_refusal
8,64,27560,0.06007398348995425,4321,0.009416873205725982,3988,0.00869098922945127,274,0.000595094070639628,136,0.00029427728767893695,937,0.0020403225279072962,1620,0.0035291476203866586,0.012091526775963429,2,zhao_topk;zhao_relative_epsilon
31,7861,21791,0.04749853406314101,370,0.000804357919655761,468,0.0010179814321930633,1162,0.0025307846740388576,14910,0.032499111718557565,277,0.0006016335659213822,91,0.00019618485845262462,0.01216408403313718,3,yang_harmfulness;wang;wang_robust
31,11752,15335,0.03342554021680607,7706,0.016795603715305252,5458,0.011895341917510807,1116,0.002430512413051961,9109,0.019853907675405614,607,0.0013209780469143392,167,0.0003618520722570632,0.012297676579607298,1,wang_robust
31,6657,5748,0.012527493128080375,52,0.00011117141978982062,218,0.0004730234920468838,1736,0.003782008104614486,31772,0.06925543486553708,177,0.0003836503898629104,52,0.00011117141978982062,0.012377707545674481,4,yang_harmfulness;yang_refusal;wang;wang_robust
30,9485,14058,0.03064189505853938,20065,0.04373614444437178,4574,0.009968370641153915,91,0.00019618485845262462,53,0.00011335125155040534,627,0.0013645746821260335,431,0.0009373276570514287,0.012422549799035081,3,zhao_topk;zhao_relative_epsilon;wang_robust
9,4597,19467,0.04243260505154212,13291,0.028969964098170903,2384,0.005194539085473383,585,0.0012730217481814754,364,0.0007912789290922526,1444,0.0031454972305237482,2400,0.005229416393642739,0.01243376036237523,1,zhao_relative_epsilon
