variant,layer,neuron_index,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score,n_methods_at_N,methods_that_selected_it_at_N,selection_rank
rank_consensus,27,13988,3429,2044,454,4556,14970,186,340,0.007472463275284414,0.004453396286874579,0.0009874637875448772,0.00992913366946339,0.032629901624192645,0.00040326887570817283,0.0007389629668382194,0.008087798640843757,4,yang_harmfulness;yang_refusal;wang;wang_robust,73
rank_consensus,8,7503,9960,1624,1719,2670,791,3815,5734,0.021708944503663206,0.0035378669474289974,0.0037449509646845457,0.005817970969000613,0.0017220670908619272,0.008313878334870115,0.012496975483432189,0.008191807756277371,3,yang_harmfulness;yang_refusal;zhao_relative_epsilon,74
rank_consensus,31,13869,12416,71,197,1050,12615,74,24,0.027062611307659273,0.00015258822324093027,0.00042724702507460473,0.0022866435168533692,0.027496397828015634,0.00015912771852268442,5.0136130493448515e-05,0.008233535964265707,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust,75
rank_consensus,27,13857,22133,3317,857,52,28,146,279,0.04824403652526098,0.007228322118098925,0.0018659359870605186,0.00011117141978982062,5.8855457535787386e-05,0.0003160756052847841,0.0006059932294425516,0.00834719862035334,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,76
rank_consensus,19,9590,11193,6658,2818,933,3905,554,852,0.024396677064464165,0.014511140030212468,0.006140586069567151,0.0020316032008649574,0.00851006319332274,0.001205446963603349,0.0018550368282575951,0.008378650478613203,3,zhao_topk;wang;wang_robust,77
rank_consensus,30,1801,16677,1097,328,2694,1087,3512,1628,0.03635087443951076,0.002389095609600851,0.0007128049857112028,0.005870286931254646,0.0023672972919950037,0.007653389311412945,0.0035465862744713363,0.008412904977708106,4,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang_robust,78
rank_consensus,12,10867,297,2624,3271,17319,2606,533,858,0.0006452302011330766,0.005717698708013716,0.007128049857112028,0.03775032642980615,0.005678461736323191,0.00115967049663107,0.0018681158188211034,0.008563936178262906,3,siren;wang;wang_robust,79
rank_consensus,31,2754,14709,2048,681,940,7775,1120,278,0.03206096553468003,0.004462115613916918,0.0014822855971976083,0.00204686202318905,0.016946012106785598,0.0024392317400942997,0.0006038133976819669,0.00857732657336364,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust,80
rank_consensus,31,3166,2812,201,129,1583,22869,57,19,0.006127507079003642,0.0004359663521169436,0.0002790184653548439,0.003448493845245024,0.04984839270105133,0.00012207057859274422,3.9236971690524926e-05,0.008614383713293578,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust,81
rank_consensus,29,6435,11090,805,1589,7523,4265,1498,968,0.024172154393123937,0.0017525847355101133,0.003461572835808532,0.01639669450311825,0.009294802627133237,0.0032632081455953228,0.0021078973124854226,0.008635559221824974,4,yang_harmfulness;yang_refusal;wang;wang_robust,82
rank_consensus,25,13410,4691,13083,2485,4395,2585,176,343,0.010223410957142328,0.028516559091969283,0.005414702093292439,0.00957818075600925,0.0056326852693509115,0.00038147055810232566,0.0007455024621199736,0.008641787312569501,2,wang;wang_robust,83
rank_consensus,30,5860,10839,3258,2807,5743,2564,1773,952,0.023625016621217174,0.007099712044224426,0.006116607920200719,0.012516593969277451,0.005586908802378632,0.0038626618797561203,0.0020730200043160667,0.008697217320195797,2,wang;wang_robust,84
