layer,neuron_index,rank_siren,percentile_siren,rank_yang_harmfulness,percentile_yang_harmfulness,rank_wang_robust,percentile_wang_robust,rank_zhao_topk,percentile_zhao_topk,consensus_score,n_methods_at_N,methods_that_selected_it_at_N
2,7163,2075,0.004520971071452705,66361,0.14465363563240188,189,0.000409808370989927,7944,0.017314403674324415,0.04172470468729223,1,wang_robust
11,11149,50539,0.11016433751643048,10787,0.02351166536966677,15952,0.03477049641308684,247,0.0005362386131038407,0.04224568447807198,1,zhao_topk
15,8218,330,0.0007171646492323722,63378,0.13815119749057767,220,0.00047738315556805324,15735,0.034297472921039955,0.043410804554104516,2,siren;wang_robust
23,9075,4860,0.010591802524681145,74481,0.1623538695283498,361,0.0007847394338104985,405,0.0008806520312762261,0.04365276587952941,2,wang_robust;zhao_topk
2,12475,567,0.0012337847764909505,78694,0.1715375007356932,320,0.0006953663316265251,946,0.0020599410137525586,0.04388164821439081,1,wang_robust
31,1572,18276,0.039836425424685726,51,0.0001089915880292359,58845,0.12827002011984714,3366,0.007335133874367576,0.04388764275173242,1,yang_harmfulness
31,13030,79015,0.1722372267308409,122,0.0002637596430307509,312,0.0006779276775418473,1716,0.0037384114694027915,0.04422933138020407,2,yang_harmfulness;wang_robust
9,9420,300,0.0006517696964148307,66122,0.14413265584162213,1600,0.003485550985174964,15356,0.03347131668377835,0.04543532330174757,1,siren
16,11992,106,0.0002288823348613954,4916,0.01071387310327389,70,0.00015040839148034555,78531,0.1711821881587179,0.04556883799708339,2,siren;wang_robust
30,4063,504,0.0010964553755741131,58458,0.12742642522850087,310,0.0006735680140206779,25508,0.055600968717234404,0.04619935433383252,1,wang_robust
24,3166,169,0.00036621173577823263,40877,0.08910280304566094,622,0.0013536755233231098,44014,0.09594093527861519,0.04669090639584437,1,siren
17,8931,54371,0.11851745282299112,358,0.0007781999385287443,25645,0.05589960566843451,5474,0.011930219225680163,0.04678136941390863,1,yang_harmfulness
2,8037,233,0.0005057209684556546,69627,0.15177296616247157,416,0.000904630180642658,16041,0.034964501439778875,0.047036954687837196,2,siren;wang_robust
28,482,75421,0.16440291138329943,452,0.0009831041240237078,5544,0.012082807448921092,6318,0.013769997231613665,0.04780970504696448,1,yang_harmfulness
31,2266,8662,0.018879522878424242,123,0.0002659394747913356,35373,0.07710500903540264,43846,0.09557472354283697,0.0479562987328638,1,yang_harmfulness
15,1719,377,0.000819616741979854,74862,0.16318438542913258,974,0.0021209763030489307,12460,0.027158523905125003,0.048320875594821594,1,siren
18,7417,31142,0.0678821408563687,55659,0.12132507613062424,2083,0.004538409725537383,49,0.00010463192450806646,0.0484625646592596,1,zhao_topk
30,5114,6664,0.014524219020775976,77175,0.16822633629136502,231,0.0005013613049344852,5069,0.011047387362643352,0.0485748259949297,1,wang_robust
30,13935,5627,0.012263733485049624,82907,0.18072113194303663,208,0.0004512251744410366,1476,0.003215251846862459,0.04916283561234744,1,wang_robust
15,9762,514,0.0011182536931799603,17272,0.037647874337058664,297,0.0006452302011330766,72683,0.1584345320228185,0.04946147256354755,1,wang_robust
31,13605,88574,0.19307423853027023,276,0.0005994537341607975,270,0.0005863747435972892,2149,0.004682278621735974,0.04973558640744107,2,yang_harmfulness;wang_robust
2,1012,14071,0.030670232871426985,72943,0.1590012882805705,4115,0.00896782786304553,326,0.0007084453221900334,0.04983694858430826,1,zhao_topk
16,2995,298,0.0006474100328936613,35762,0.0779529635902701,384,0.000834875564303947,55032,0.11995832161673763,0.04984839270105133,2,siren;wang_robust
31,4374,82768,0.18041813532831535,431,0.0009373276570514287,3237,0.007053935577252148,6065,0.01321849979618573,0.05040697458970116,1,yang_harmfulness
31,674,83345,0.18167589825417274,372,0.0008087175831769304,861,0.0018746553141028575,8178,0.01782448430630124,0.05054593886443844,1,yang_harmfulness
2,4639,2287,0.004983095404696666,84727,0.18468842574730082,134,0.0002899176241577675,5973,0.013017955274211936,0.05074484851259179,1,wang_robust
31,7851,25828,0.056298514880621514,55,0.00011771091507157477,66647,0.14527706751592911,927,0.002018524210301449,0.05092795438048091,1,yang_harmfulness
2,1683,3984,0.008682269902408932,87588,0.1909249244143337,2190,0.0047716517239199474,369,0.0008021780878951762,0.051295256032139434,1,zhao_topk
4,9258,24502,0.05340805796608618,29516,0.06433773441365795,40165,0.08755076283212462,310,0.0006735680140206779,0.051492530806472356,1,zhao_topk
25,3787,26,5.449579401461795e-05,43690,0.09523466978818575,2209,0.004813068527371058,49087,0.10699922180006147,0.05177536397740822,1,siren
20,13974,21,4.359663521169436e-05,79344,0.1729543913800733,140,0.0003029966147212758,15784,0.034404284677308605,0.051926317326828716,2,siren;wang_robust
31,11248,352,0.000765120947965236,64035,0.13958334695728183,1409,0.003069203118903283,29606,0.06453391927211058,0.05198789757406524,1,siren
30,8226,86546,0.18865353971980442,7169,0.01562503405987126,439,0.0009547663111361065,1343,0.002925334222704692,0.05203966857837912,1,wang_robust
29,12041,44839,0.0977392964810976,1975,0.004302987895394234,378,0.0008217965737404387,48580,0.10589404709744502,0.05218953201191932,1,wang_robust
31,12252,94573,0.20615104926201797,233,0.0005057209684556546,234,0.0005079008002162393,945,0.002057761181991974,0.05230560805317046,2,yang_harmfulness;wang_robust
31,118,21379,0.046600443377780104,71809,0.15652935906406742,248,0.0005384184448644254,3420,0.007452844789439151,0.052780266419037776,1,wang_robust
31,10759,34749,0.07574479401679779,259,0.0005623965942308573,61160,0.13331633064560078,1779,0.0038757408703196288,0.053374815531737264,1,yang_harmfulness
26,5062,357,0.0007760201067681596,2609,0.005685001231604945,1462,0.003184734202214273,94167,0.20526603756722056,0.05372794827695199,1,siren
27,1633,218,0.0004730234920468838,13781,0.030038081660857415,716,0.0015585797088180735,85277,0.18588733321562242,0.0544892545193362,1,siren
24,5698,217,0.0004708436602862991,36746,0.08009791804268547,991,0.0021580334429788708,62069,0.13529779771597228,0.05450614821548073,1,siren
0,12650,723,0.0015738385311421664,104228,0.2271973249104634,145,0.0003138957735241994,312,0.0006779276775418473,0.05744074672316791,2,wang_robust;zhao_topk
24,1392,10940,0.02384517962903623,92501,0.2016344378540864,2370,0.005164021440825197,374,0.0008130772466980998,0.05786417904266149,1,zhao_topk
24,12539,14761,0.032174316786230436,90747,0.19781101294602083,1912,0.0041656584944773966,391,0.00085013438662804,0.058750280653339176,1,zhao_topk
14,8504,1121,0.0024414115718548843,106674,0.23252919339685363,193,0.00041852769803226586,496,0.0010790167214894354,0.059117037347057554,1,wang_robust
31,11817,18216,0.03970563551905064,206,0.0004468655109198672,89585,0.1952780484402214,2383,0.005192359253712799,0.06015572718097618,1,yang_harmfulness
31,8060,9021,0.019662082480474158,97276,0.21204313451087844,138,0.0002986369512001064,4001,0.008719327042338873,0.0601807952462229,1,wang_robust
17,9309,14509,0.03162499918256309,95423,0.20800390625851498,711,0.0015476805500151498,73,0.0001569478867620997,0.060333383469463826,1,zhao_topk
30,4903,6837,0.014901329915357133,100205,0.2184278617376311,326,0.0007084453221900334,4441,0.009678453016996148,0.060929022498043606,1,wang_robust
31,4120,53592,0.11681936388149562,289,0.0006277915470483988,41691,0.0908771860987769,16492,0.03594760556380259,0.06106798677278088,1,yang_harmfulness
24,8765,15890,0.03463534684393058,94592,0.20619246606546907,1559,0.003396177882990991,204,0.00044250584739869775,0.06116662415994733,1,zhao_topk
20,5288,41696,0.09088808525757983,14623,0.031873500003269745,56595,0.12336539865853154,439,0.0009547663111361065,0.0617704375576293,1,zhao_topk
23,9657,8709,0.018981974971171725,101025,0.22021532378131056,3248,0.0070779137266185795,440,0.0009569461428966912,0.06180803965549939,1,zhao_topk
12,1481,1589,0.003461572835808532,3789,0.008257202709094911,294,0.0006386907058513224,109912,0.23958748863762694,0.06298623872209543,1,wang_robust
30,1741,3447,0.007511700246974938,48385,0.105468979904131,323,0.0007019058269082792,63628,0.13869615543072386,0.06309468535218452,1,wang_robust
31,4768,113724,0.2478970073089759,1759,0.0038321442351079344,95,0.0002049041854949635,514,0.0011182536931799603,0.06326307735568969,1,wang_robust
1,9067,1629,0.003548766106231921,110206,0.24022835917523885,136,0.00029427728767893695,4686,0.010212511798339404,0.06357097859187229,1,wang_robust
18,290,214,0.00046430416500454493,15559,0.03391382253117704,362,0.0007869192655710832,101287,0.22078643970258374,0.0639878714160841,2,siren;wang_robust
29,763,6728,0.014663728253453398,107099,0.23345562189510213,215,0.00046648399676512965,3570,0.007779819553526859,0.06409141342471188,1,wang_robust
23,2913,264,0.0005732957530337809,42337,0.09228535741611463,786,0.0017111679320590037,74368,0.16210754853940373,0.06416934241015279,1,siren
31,2549,15585,0.033970498156952245,26,5.449579401461795e-05,100268,0.21856519113854792,2350,0.005120424805613503,0.06442765247378207,1,yang_harmfulness
30,2762,8681,0.018920939681875353,322,0.0006997259951476945,108646,0.2368278216287267,1296,0.00282288212995721,0.06481784235892674,1,yang_harmfulness
26,7267,172,0.0003727512310599868,85966,0.1873892372986653,1501,0.003269747640877077,31425,0.06849903324461418,0.06488269235380414,1,siren
20,5425,353,0.0007673007797258208,21500,0.04686420302081085,280,0.0006081730612031364,97805,0.21319626551222776,0.06535898559349189,2,siren;wang_robust
31,5924,29576,0.06446852431929304,454,0.0009874637875448772,80347,0.17514076263593975,9643,0.021017937835557852,0.06540367214458387,1,yang_harmfulness
0,10902,94292,0.20553851653729366,25856,0.05635955016991789,885,0.0019269712763568907,85,0.00018310586788911632,0.06600203596286439,1,zhao_topk
31,5074,94517,0.2060289786834252,399,0.0008675730407127178,2199,0.004791270209765211,24112,0.05255792357945814,0.06606143637834032,1,yang_harmfulness
31,1712,119645,0.260803791163398,630,0.0013711141774077876,430,0.000935147825290844,939,0.0020446821914284655,0.06628868383938127,1,wang_robust
4,8346,342,0.0007433226303593889,122872,0.2678381082548049,74,0.00015912771852268442,1196,0.0026048989538987382,0.06783636438939643,2,siren;wang_robust
3,14182,508,0.001105174702616452,115394,0.2515373263491524,346,0.0007520419574017277,9240,0.02013946563604221,0.06838350216130319,1,wang_robust
21,9054,824,0.001794001538961223,20043,0.04368818814563892,260,0.000564576425991442,106955,0.23314172612157794,0.06979712305804238,1,wang_robust
10,3809,20610,0.04492415275389045,105351,0.22964527597760004,380,0.0008261562372616081,2564,0.005586908802378632,0.07024562344278268,1,wang_robust
31,9501,109973,0.23972045837502262,375,0.0008152570784586845,6729,0.014665908085213984,12468,0.02717596255920968,0.07059439652447624,1,yang_harmfulness
15,3816,195,0.0004228873615534353,5153,0.011230493230532467,1021,0.0022234283957964125,123587,0.269396687963623,0.07081837423787632,1,siren
31,2945,128533,0.280178135851475,92,0.00019836469021320934,170,0.00036839156753881735,1790,0.0038997190196860608,0.07116115278222827,2,yang_harmfulness;wang_robust
29,7999,17441,0.03801626590459748,57190,0.12466239855607944,56024,0.12212071472323766,410,0.0008915511900791497,0.07142273259349843,1,zhao_topk
15,3346,20803,0.04534486028368331,108413,0.23631992082851044,3934,0.008573278314379696,237,0.0005144402954979935,0.07268812493051786,1,zhao_topk
29,9228,20017,0.04363151251986372,917,0.001996725892695602,113028,0.24637984440360894,442,0.0009613058064178606,0.07324234715564652,1,zhao_topk
21,12666,79513,0.1733227829476121,44186,0.09631586634143577,10890,0.023736188041006995,404,0.0008784721995156414,0.07356332738239263,1,zhao_topk
5,966,401,0.0008719327042338872,58017,0.126465119422083,5517,0.012023951991385305,71812,0.15653589855934918,0.07397422566926284,1,siren
31,1314,95082,0.20726058362815558,337,0.0007324234715564653,14389,0.031363419371292924,26070,0.05682603416668301,0.074045615159422,1,yang_harmfulness
16,6950,17,3.487730816935549e-05,16240,0.035398287960135236,199,0.00043160668859577417,120007,0.2615928902607297,0.07436441555440751,2,siren;wang_robust
5,10862,7853,0.017116038984111206,125472,0.2735056708323252,2801,0.0061035289296372105,433,0.0009416873205725982,0.07441673151666155,1,zhao_topk
4,10275,4668,0.010173274826648879,131910,0.28753942770696955,228,0.000494821809652731,95,0.0002049041854949635,0.07460310713219152,2,wang_robust;zhao_topk
26,8518,310,0.0006735680140206779,45644,0.09949406104836829,2511,0.005471377719067643,91105,0.19859139271631016,0.07605759987444169,1,siren
8,2712,52771,0.11502972200605557,10160,0.022144910855780152,76501,0.16675712968473094,316,0.0006866470045841862,0.07615460238778772,1,zhao_topk
5,11992,140,0.0003029966147212758,93844,0.2045619519085517,1197,0.002607078785659323,44686,0.09740578222172813,0.07621945238266511,1,siren
30,3342,115742,0.25229590780183586,295,0.0006408705376119071,23302,0.050792259853384515,764,0.00166321163332614,0.07634806245653962,1,yang_harmfulness
0,703,7644,0.016660454146149,128731,0.28060974254007076,83,0.00017874620436794688,4235,0.009229407674315696,0.07666958764122586,1,wang_robust
31,5437,45088,0.09828207458948318,292,0.000634331042330153,72155,0.15728358085322974,23894,0.052082720255650666,0.07707067668517342,1,yang_harmfulness
25,2355,625,0.001360215018604864,8034,0.017510588532777042,263,0.0005711159212731962,132596,0.28903479229473067,0.07711917794184645,1,wang_robust
7,13018,12549,0.02735252893181704,119610,0.26072749705177756,9072,0.01977325390026398,387,0.0008414150595857012,0.07717367373586106,1,zhao_topk
18,9289,9260,0.020183062271253903,132112,0.2879797537226077,465,0.0010114419369113092,63,0.00013514956915625253,0.0773273518749823,1,zhao_topk
21,10289,18153,0.039568306118133806,123915,0.27011167278109477,179,0.0003880100533840798,78,0.0001678470455650233,0.07755895899954443,2,wang_robust;zhao_topk
24,8749,1297,0.0028250619617177946,81691,0.17807045652216563,358,0.0007781999385287443,60089,0.13098173083001455,0.07816386231310668,1,wang_robust
3,640,273,0.0005929142388790433,140526,0.3063208581561675,599,0.0013035393928296614,3294,0.007178185987605477,0.07884887444387043,1,siren
30,5024,139276,0.30359606845543663,116,0.0002506806524672426,3830,0.008346575811278886,1734,0.0037776484410933166,0.07899274334006902,1,yang_harmfulness
31,13027,8468,0.01845663551687081,135132,0.2945628456395735,281,0.0006103528929637211,2107,0.004590725687791416,0.07955513993429987,1,wang_robust
2,5276,7081,0.015433208864939804,136142,0.2967644757177641,392,0.0008523142183886247,3017,0.0065743725899235095,0.079906092847754,1,wang_robust
31,3848,28437,0.06198569594398704,430,0.000935147825290844,7587,0.01653620373579567,112807,0.24589810158451972,0.08133878727239832,1,yang_harmfulness
20,9928,181,0.00039236971690524925,116988,0.2550119781755244,108,0.00023324199838256482,32260,0.07031919276470242,0.08148919566387866,2,siren;wang_robust
5,13950,13562,0.029560698505289362,131811,0.28732362436267167,401,0.0008719327042338872,4104,0.008943849713679099,0.08167502632146852,1,wang_robust
4,12309,17305,0.03771980878515796,85634,0.18666553315415116,210,0.00045558483796220606,46843,0.10210767932930936,0.08173715152664518,1,wang_robust
16,13601,2327,0.0050702886751200545,114716,0.2500594004154759,452,0.0009831041240237078,33413,0.0728325387846566,0.08223633299981907,1,wang_robust
31,10803,149820,0.3265802145390419,650,0.0014147108126194821,182,0.00039454954866583396,1550,0.003376559397145728,0.08294150857436823,1,wang_robust
14,75,367,0.0007978184243740068,27738,0.060461993543338324,700,0.001523702400648718,123584,0.2693901484683412,0.08304341570917556,1,siren
12,9114,204,0.00044250584739869775,41688,0.09087064660349514,505,0.001098635207334698,110209,0.2402348986705206,0.08316167158218729,1,siren
14,907,26170,0.05704401734274149,119498,0.26048335589459204,8458,0.01843483719926496,348,0.0007564016209228972,0.08417965301438035,1,zhao_topk
5,4690,322,0.0006997259951476945,25350,0.05525655529906202,11463,0.02498523163982204,119319,0.2600931660094474,0.08525866973586978,1,siren
4,2435,945,0.002057761181991974,152354,0.33210390822036356,127,0.0002746588018336745,3203,0.006979821297392268,0.08535403737539538,1,wang_robust
21,4626,1091,0.0023760166190373425,155858,0.3397420387094524,30,6.321512105695683e-05,128,0.0002768386335942592,0.08561452727078524,2,wang_robust;zhao_topk
27,2503,891,0.001940050266920399,123903,0.27008551479996773,386,0.0008392352278251164,32001,0.06975461633871098,0.08565485415835607,1,wang_robust
25,12815,6546,0.01426699887302698,48381,0.10546026057708865,258,0.0005602167624702726,103142,0.2248300276184684,0.08627937595776358,1,wang_robust
5,7729,415,0.0009024503488820732,48083,0.10481067071243441,5735,0.012499155315192773,104384,0.22753737866511461,0.08643741376040597,1,siren
19,11694,114,0.00024632098894607316,109830,0.239408742433259,246,0.000534058781343256,48738,0.1062384605156174,0.08660689567979143,2,siren;wang_robust
16,8099,15014,0.03272581422165837,142721,0.311105588870651,1415,0.0030822821094667915,104,0.00022452267134022595,0.0867845519682791,1,zhao_topk
31,12277,57087,0.12443787588473922,243,0.0005275192860615018,38783,0.08453823533899654,63822,0.1391190427922773,0.08715566832551863,1,yang_harmfulness
14,3917,146,0.0003160756052847841,806,0.001754764567270698,168,0.0003640319040176479,159343,0.34733875239509016,0.08744340611791582,2,siren;wang_robust
5,72,282,0.0006125327247243058,46804,0.10202266589064655,15695,0.034210279650616564,99063,0.21593849386704334,0.08819599303325769,1,siren
10,14295,6923,0.015088795446767419,155711,0.3394216034406464,290,0.0006299713788089835,3,4.359663521169436e-06,0.08878618248243601,2,wang_robust;zhao_topk
30,2310,19060,0.04154541352498414,403,0.0008762923677550566,142049,0.30964074192753804,3074,0.006698623000276838,0.08969026770513852,1,yang_harmfulness
16,6738,1224,0.0026659342431951103,163789,0.3570302844026498,211,0.0004577646697227908,551,0.001198907468321595,0.09033822269597232,1,wang_robust
1,2427,89350,0.19476578797648397,76507,0.16677020867529443,1,0.0,2,2.179831760584718e-06,0.09038454412088474,2,wang_robust;zhao_topk
30,11976,127856,0.27870238974955913,442,0.0009613058064178606,34137,0.07441073697931994,3513,0.0076555691431735295,0.09043250041961762,1,yang_harmfulness
27,1133,405,0.0008806520312762261,117295,0.2556811865260239,1129,0.002458850225939562,48183,0.10502865388849289,0.09101233566793315,1,siren
22,5981,333,0.0007237041445141264,147524,0.32157532081673934,791,0.0017220670908619272,18706,0.040773753081737155,0.09119871128346313,1,siren
14,14318,53,0.00011335125155040534,155639,0.33926465555388435,656,0.0014277898031829904,11113,0.024222290523617386,0.09125702178305879,1,siren
12,12356,42922,0.09356055899605668,118262,0.25778908383850935,7636,0.016643015492064324,267,0.000579835248315535,0.09214312339373647,1,zhao_topk
2,7034,1605,0.0034964501439778877,116409,0.2537498555861459,130,0.00028119829711542864,51503,0.11226569533363415,0.09244829984021832,1,wang_robust
17,10712,18,3.705713992994021e-05,29129,0.06349413952231167,80,0.00017220670908619273,141851,0.3092091352389423,0.09322813465256752,2,siren;wang_robust
18,7148,563,0.0012250654494486116,104122,0.22696626274384143,425,0.0009242486664879204,66534,0.14503074652698306,0.09353658084669025,1,wang_robust
10,6230,254,0.0005514974354279337,58270,0.12701661685751095,157,0.000340053754651216,113136,0.24661526623375207,0.09363085857033554,2,siren;wang_robust
26,7496,84,0.0001809260361285316,111534,0.24312317575329537,772,0.0016806502874108177,61281,0.13358009028863152,0.09464121059136657,1,siren
3,4059,382,0.0008305159007827776,128424,0.27994053418957127,1459,0.003178194706932519,44832,0.0977240376587735,0.095418320614015,1,siren
16,3230,21141,0.04608164341876094,149256,0.3253507894260721,6579,0.014338933321126275,415,0.0009024503488820732,0.09666845412871035,1,zhao_topk
17,5671,454,0.0009874637875448772,96422,0.2101815581873391,1087,0.0023672972919950037,79471,0.17323123001366755,0.09669188732013664,1,siren
27,8051,11025,0.024030465328685933,166149,0.36217468735762975,455,0.000989643619305462,422,0.0009177091712061663,0.09702812636920682,2,wang_robust;zhao_topk
1,3174,87429,0.19057833116440073,89735,0.1956050232043091,1144,0.002491547702348333,112,0.0002419613254249037,0.09722921584912077,1,zhao_topk
26,9783,171819,0.3745343334401451,1089,0.0023716569555161733,6183,0.013475719943934728,392,0.0008523142183886247,0.09780850613949614,1,zhao_topk
27,3110,49337,0.10754417974020765,127773,0.2785214637134306,2353,0.005126964300895257,201,0.0004359663521169436,0.09790714352666262,1,zhao_topk
12,10397,633,0.0013776536726895418,177809,0.38759152568604754,159,0.00034441341817238546,1078,0.0023476788061497413,0.0979153178957648,1,wang_robust
28,12775,220,0.00047738315556805324,147406,0.32131810066899036,1109,0.0024152535907278677,31183,0.06797151395855268,0.09804556284345974,1,siren
18,10517,759,0.0016523124745232163,134681,0.29357974151554983,268,0.0005820150800761197,45379,0.09891640563181334,0.09868261867549064,1,wang_robust
1,6058,6200,0.013512777083864667,161455,0.3519425570734451,322,0.0006997259951476945,13299,0.02898740275225558,0.09878561572617825,1,wang_robust
21,713,9908,0.021595593252112803,171873,0.37465204435521665,217,0.0004708436602862991,99,0.00021362351253730236,0.09923302619503827,2,wang_robust;zhao_topk
31,8499,164720,0.35905970777175417,412,0.0008959108536003191,3162,0.0068904481952082935,14504,0.03161410002376017,0.09961504171108074,1,yang_harmfulness
29,13826,152465,0.33234586954578843,419,0.0009111696759244121,13899,0.03029530180860641,16353,0.03564460894908131,0.09979923749485015,1,yang_harmfulness
3,5895,38056,0.08295349764905145,140348,0.30593284810278343,5393,0.0117536528530728,413,0.0008980906853609038,0.10038452232256714,1,zhao_topk
4,12934,14180,0.03090783453333072,170452,0.3715545034234258,232,0.0005035411366950699,60,0.00012861007387449837,0.10077362229183152,2,wang_robust;zhao_topk
28,12523,16485,0.035932346741478494,166808,0.36361119648785506,1464,0.0031890938657354426,342,0.0007433226303593889,0.1008689899313571,1,zhao_topk
27,13135,173141,0.3774160710276381,3246,0.00707355406309741,8586,0.018713855664619805,330,0.0007171646492323722,0.10098016135114692,1,zhao_topk
12,4498,110,0.00023760166190373426,177917,0.3878269475161907,1172,0.002552582991644705,6206,0.013525856074428176,0.10103574706104182,1,siren
31,8862,179913,0.3921778917103178,416,0.000904630180642658,1023,0.0022277880593175817,5486,0.011956377206807178,0.10181667178927131,1,yang_harmfulness
16,1241,149952,0.32686795233143906,33634,0.07331428160374583,4137,0.009015784161778393,55,0.00011771091507157477,0.10232893225300871,1,zhao_topk
0,8963,1894,0.004126421522786871,177236,0.3863424820872325,293,0.0006365108740907377,8873,0.01933946737990762,0.10261122046600442,1,wang_robust
3,7909,246,0.000534058781343256,121901,0.26572149161527714,919,0.002001085556216771,65441,0.14264819041266394,0.10272620659137527,1,siren
31,9854,2178,0.004745493742792931,172030,0.3749942779416285,165,0.00035749240873589376,14764,0.032180856281512196,0.10306953009366737,1,wang_robust
31,13883,145,0.0003138957735241994,172860,0.3768035383029138,223,0.0004839226508498074,15918,0.034696382133226955,0.10307443471512868,2,siren;wang_robust
9,11854,47670,0.10391040019531293,50156,0.10932946195212653,91194,0.1987853977430022,451,0.0009809242922631232,0.10325154604567618,1,zhao_topk
3,9204,424,0.0009220688347273357,180144,0.39268143284701285,1046,0.0022779241898110304,8239,0.01795745404369691,0.10345971997881204,1,siren
2,13935,462,0.001004902441629555,168870,0.36810600957818074,399,0.0008675730407127178,20926,0.04561297959023523,0.10389786616268956,1,wang_robust
17,1632,1257,0.002737868691294406,81001,0.17656637260736216,441,0.0009591259746572759,111876,0.24386867821541533,0.1060330113721823,1,wang_robust
20,9424,77,0.00016566721380443857,123449,0.26909587118066225,8,1.5258822324093028e-05,72127,0.15722254556393336,0.10662483569518105,2,siren;wang_robust
27,81,1037,0.002258305703965768,166044,0.36194580502276835,257,0.0005580369307096878,28395,0.061894143010042486,0.10666407266687158,1,wang_robust
3,1530,10547,0.022988505747126436,183816,0.40068577507187997,1177,0.0025634821504476285,327,0.0007106251539506181,0.10673709703085114,1,zhao_topk
22,8121,548,0.0011923679730398407,141539,0.3085290277296398,407,0.0008850116947973955,55647,0.12129891814949723,0.10797633138674356,1,wang_robust
3,5079,397,0.0008632133771915483,173596,0.37840789447870415,1635,0.0035618450967954294,22659,0.04939062803132854,0.10805589524600491,1,siren
23,10306,6748,0.014707324888665094,188851,0.411661227986424,206,0.0004468655109198672,4923,0.010729131925597983,0.10938613757790175,1,wang_robust
7,2899,132,0.0002855579606365981,165860,0.36154471597882076,59,0.00012643024211391366,34710,0.07565978057813498,0.10940412118992657,2,siren;wang_robust
2,4259,7872,0.017157455787562316,188432,0.410747878478739,423,0.000919889002966751,4040,0.008804340481001677,0.10940739093756743,1,wang_robust
19,4762,410,0.0008915511900791497,113580,0.2475831115354517,166,0.0003596722404964785,87243,0.19017288245693198,0.10975180435573983,2,siren;wang_robust
2,11075,3,4.359663521169436e-06,139268,0.3035786298013519,1903,0.004146040008632133,60702,0.13231796769925297,0.11001174929318955,1,siren
24,1685,562,0.0012228856176880268,2574,0.00560870711998448,306,0.000664848686978339,199038,0.43386717413150055,0.11034090388903785,1,wang_robust
21,5779,26063,0.056810775344358924,176815,0.38542477291602634,1592,0.0034681123310902865,241,0.0005231596225403324,0.11155670505350397,1,zhao_topk
9,4255,77249,0.1683876438416483,97316,0.21213032778130184,30254,0.06594645025296948,17,3.487730816935549e-05,0.11162482479602225,1,zhao_topk
1,7843,4377,0.009538943784318726,198843,0.4334421069381865,47,0.00010027226098689703,3846,0.008381453119448242,0.11286569402573511,1,wang_robust
1,198,95170,0.20745240882308705,112154,0.24447467144485788,2,2.179831760584718e-06,6,1.089915880292359e-05,0.11298503981462711,2,wang_robust;zhao_topk
26,5298,240,0.0005209797907797476,183757,0.4005571649980055,375,0.0008152570784586845,24013,0.05234212023516025,0.11355888052560105,2,siren;wang_robust
24,8824,5223,0.011383081453773397,203234,0.443013748198914,456,0.0009918234510660467,301,0.0006539495281754154,0.1140106506579822,2,wang_robust;zhao_topk
15,14132,200712,0.43751621249871936,3081,0.0067138818226009315,5304,0.01155964782638076,276,0.0005994537341607975,0.11409729897046546,1,zhao_topk
14,5649,77735,0.16944704207729247,46589,0.10155400206212084,85316,0.18597234665428522,249,0.0005405982766250101,0.11437849726758087,1,zhao_topk
19,11871,1038,0.0022604855357263526,132563,0.2889628578466314,354,0.0007694806114864055,76671,0.16712770108403033,0.11478013126946862,1,wang_robust
19,11771,20,4.1416803451109644e-05,205659,0.44829984021833197,403,0.0008762923677550566,5832,0.012710598995969491,0.1154820370963769,2,siren;wang_robust
1,11411,114661,0.24993950966864378,18265,0.03981244727531929,80325,0.1750928063372069,86,0.00018528569964970103,0.11625751224520492,1,zhao_topk
12,2963,344,0.0007476822938805583,17871,0.03895359356164891,393,0.0008544940501492095,196682,0.42873149050356296,0.1173218151023104,2,siren;wang_robust
9,10846,11959,0.026066428193072057,197932,0.43145628020429383,5392,0.011751473021312214,430,0.000935147825290844,0.11755233231099223,1,zhao_topk
21,9848,28639,0.062426021959625155,47166,0.10281176498797823,139676,0.3044680011596705,283,0.0006147125564848905,0.11758012516593969,1,zhao_topk
2,11931,18619,0.040584107718566284,196133,0.4275347628670019,647,0.0014081713173377279,397,0.0008632133771915483,0.11759756382002437,1,zhao_topk
5,4148,179,0.0003880100533840798,165906,0.3616449882398077,1795,0.003910618178488984,48187,0.10503737321553523,0.11774524742180399,1,siren
11,4088,245,0.0005318789495826712,167088,0.3642215493808188,1569,0.003417976200596838,47492,0.10352239014192885,0.11792344866823179,1,siren
28,7615,208902,0.4553690346179082,3805,0.008292080017264267,3861,0.008414150595857012,381,0.0008283360690221928,0.11822590032501293,1,zhao_topk
11,1792,32383,0.07058731207125434,179761,0.3918465572827089,5607,0.012220136849837929,297,0.0006452302011330766,0.11882480910123355,1,zhao_topk
25,8692,14654,0.03194107478784788,203851,0.44435870439519476,587,0.0012773814117026448,225,0.0004882823143709769,0.11951636072727906,1,zhao_topk
0,13834,593,0.0012904604022661531,198962,0.4337015069176961,93,0.00020054452197379406,20568,0.0448325998199459,0.12000627791547049,1,wang_robust
0,12829,26032,0.0567432005597808,195970,0.42717945029002663,66,0.00014168906443800668,140,0.0003029966147212758,0.12109183413224169,2,wang_robust;zhao_topk
3,13538,358,0.0007781999385287443,219546,0.4785711638775719,550,0.0011967276365610101,2102,0.004579826528988492,0.12128147949541254,1,siren
