variant,layer,neuron_index
zhao_relative_epsilon,12,6150
zhao_relative_epsilon,12,6561
zhao_relative_epsilon,12,6600
zhao_relative_epsilon,12,8540
zhao_relative_epsilon,12,8655
zhao_relative_epsilon,12,9293
zhao_relative_epsilon,12,9683
zhao_relative_epsilon,12,9790
zhao_relative_epsilon,12,9795
zhao_relative_epsilon,12,10110
zhao_relative_epsilon,12,10372
zhao_relative_epsilon,12,10397
zhao_relative_epsilon,12,10511
zhao_relative_epsilon,12,10926
zhao_relative_epsilon,12,11229
zhao_relative_epsilon,12,11994
zhao_relative_epsilon,12,12131
zhao_relative_epsilon,12,12356
zhao_relative_epsilon,12,12390
zhao_relative_epsilon,12,12457
zhao_relative_epsilon,12,12541
zhao_relative_epsilon,12,12702
zhao_relative_epsilon,12,13783
zhao_relative_epsilon,12,13860
zhao_relative_epsilon,12,13868
zhao_relative_epsilon,13,4205
zhao_relative_epsilon,13,4208
zhao_relative_epsilon,13,8310
zhao_relative_epsilon,13,10479
zhao_relative_epsilon,13,12428
zhao_relative_epsilon,13,13614
zhao_relative_epsilon,14,7317
zhao_relative_epsilon,14,9318
zhao_relative_epsilon,14,12639
zhao_relative_epsilon,15,1394
zhao_relative_epsilon,15,4525
zhao_relative_epsilon,15,6164
zhao_relative_epsilon,15,7566
zhao_relative_epsilon,15,8390
zhao_relative_epsilon,15,12971
zhao_relative_epsilon,16,1241
zhao_relative_epsilon,16,5033
zhao_relative_epsilon,16,6521
zhao_relative_epsilon,16,8099
zhao_relative_epsilon,16,8873
zhao_relative_epsilon,16,11277
zhao_relative_epsilon,17,431
zhao_relative_epsilon,17,3267
zhao_relative_epsilon,17,9004
zhao_relative_epsilon,17,9309
zhao_relative_epsilon,17,11983
zhao_relative_epsilon,17,14096
zhao_relative_epsilon,18,60
zhao_relative_epsilon,18,1454
zhao_relative_epsilon,18,3493
zhao_relative_epsilon,18,6877
zhao_relative_epsilon,18,7417
zhao_relative_epsilon,18,9289
zhao_relative_epsilon,18,12063
zhao_relative_epsilon,18,12797
zhao_relative_epsilon,19,12164
zhao_relative_epsilon,19,13845
zhao_relative_epsilon,20,1404
zhao_relative_epsilon,20,2873
zhao_relative_epsilon,20,3972
zhao_relative_epsilon,20,5771
zhao_relative_epsilon,20,8083
zhao_relative_epsilon,20,9543
zhao_relative_epsilon,20,12114
zhao_relative_epsilon,21,713
zhao_relative_epsilon,21,2349
zhao_relative_epsilon,21,4626
zhao_relative_epsilon,21,5779
zhao_relative_epsilon,21,6408
zhao_relative_epsilon,21,8329
zhao_relative_epsilon,21,10289
zhao_relative_epsilon,22,2940
zhao_relative_epsilon,22,4433
zhao_relative_epsilon,23,306
zhao_relative_epsilon,23,2565
zhao_relative_epsilon,23,13141
zhao_relative_epsilon,23,13591
zhao_relative_epsilon,24,684
zhao_relative_epsilon,24,5326
zhao_relative_epsilon,25,206
zhao_relative_epsilon,25,319
zhao_relative_epsilon,25,500
zhao_relative_epsilon,25,3897
zhao_relative_epsilon,25,4265
zhao_relative_epsilon,25,8692
zhao_relative_epsilon,25,9447
zhao_relative_epsilon,25,9449
zhao_relative_epsilon,25,9876
zhao_relative_epsilon,25,10021
zhao_relative_epsilon,25,11449
zhao_relative_epsilon,25,11584
zhao_relative_epsilon,25,11622
zhao_relative_epsilon,25,12633
zhao_relative_epsilon,26,450
zhao_relative_epsilon,26,2589
zhao_relative_epsilon,26,3426
zhao_relative_epsilon,26,13136
zhao_relative_epsilon,27,798
zhao_relative_epsilon,27,1971
zhao_relative_epsilon,27,3110
zhao_relative_epsilon,27,3778
zhao_relative_epsilon,27,4371
zhao_relative_epsilon,27,5147
zhao_relative_epsilon,27,7044
zhao_relative_epsilon,27,7090
zhao_relative_epsilon,27,8140
zhao_relative_epsilon,27,8191
zhao_relative_epsilon,27,10970
zhao_relative_epsilon,27,13135
zhao_relative_epsilon,27,13732
zhao_relative_epsilon,27,13857
zhao_relative_epsilon,27,14191
zhao_relative_epsilon,27,14295
zhao_relative_epsilon,28,9806
zhao_relative_epsilon,28,13614
zhao_relative_epsilon,29,452
zhao_relative_epsilon,29,664
zhao_relative_epsilon,29,987
zhao_relative_epsilon,29,1251
zhao_relative_epsilon,29,1303
zhao_relative_epsilon,29,1710
zhao_relative_epsilon,29,2167
zhao_relative_epsilon,29,2423
zhao_relative_epsilon,29,2971
zhao_relative_epsilon,29,3490
zhao_relative_epsilon,29,3746
zhao_relative_epsilon,29,6227
zhao_relative_epsilon,29,7375
