variant,layer,neuron_index
wang,0,611
wang,0,699
wang,0,703
wang,0,762
wang,0,989
wang,0,1151
wang,0,1193
wang,0,1228
wang,0,1253
wang,0,1408
wang,0,1590
wang,0,1689
wang,0,1726
wang,0,1737
wang,0,1981
wang,0,2266
wang,0,2358
wang,0,2453
wang,0,2542
wang,0,2699
wang,0,3242
wang,0,3267
wang,0,3292
wang,0,3297
wang,0,3348
wang,0,3400
wang,0,3405
wang,0,3741
wang,0,3817
wang,0,3858
wang,0,4077
wang,0,4098
wang,0,4252
wang,0,4481
wang,0,4581
wang,0,4696
wang,0,4715
wang,0,4797
wang,0,4878
wang,0,5080
wang,0,5159
wang,0,5169
wang,0,5236
wang,0,5250
wang,0,5283
wang,0,5357
wang,0,5914
wang,0,5956
wang,0,6076
wang,0,6135
wang,0,6332
wang,0,6344
wang,0,6436
wang,0,6530
wang,0,6677
wang,0,6743
wang,0,6766
wang,0,7068
wang,0,7279
wang,0,7378
wang,0,7386
wang,0,7495
wang,0,7669
wang,0,7749
wang,0,8092
wang,0,8253
wang,0,8367
wang,0,8465
wang,0,8866
wang,0,8963
wang,0,8975
wang,0,9345
wang,0,9362
wang,0,9519
wang,0,9846
wang,0,9983
wang,0,10127
wang,0,10188
wang,0,10190
wang,0,10268
wang,0,10486
wang,0,10539
wang,0,10953
wang,0,11122
wang,0,11282
wang,0,11314
wang,0,11338
wang,0,11425
wang,0,11484
wang,0,11579
wang,0,11752
wang,0,11762
wang,0,11801
wang,0,11910
wang,0,12242
wang,0,12261
wang,0,12271
wang,0,12339
wang,0,12417
wang,0,12564
wang,0,12650
wang,0,12810
wang,0,12813
wang,0,12934
wang,0,13531
wang,0,13539
wang,0,13618
wang,0,13622
wang,0,13808
wang,0,13834
wang,0,13838
wang,0,13869
wang,0,13879
wang,0,14042
wang,0,14131
wang,0,14168
wang,1,733
wang,1,1306
wang,1,1335
wang,1,1576
wang,1,2273
wang,1,2532
wang,1,2757
wang,1,3463
wang,1,5410
wang,1,5573
wang,1,5786
wang,1,7550
wang,1,7843
wang,1,8738
wang,1,9067
wang,1,10912
wang,1,11000
wang,1,11737
wang,1,11951
wang,1,12219
wang,1,12834
wang,1,13361
wang,2,72
wang,2,92
wang,2,285
wang,2,338
wang,2,378
wang,2,555
wang,2,614
wang,2,621
wang,2,684
wang,2,709
wang,2,755
wang,2,842
wang,2,847
wang,2,901
wang,2,977
wang,2,1020
wang,2,1031
wang,2,1081
wang,2,1286
wang,2,1301
wang,2,1588
wang,2,1608
wang,2,1698
wang,2,1928
wang,2,2148
wang,2,2159
wang,2,2191
wang,2,2266
wang,2,2368
wang,2,2378
wang,2,2470
wang,2,2585
wang,2,2669
wang,2,2882
wang,2,2919
wang,2,3133
wang,2,3229
wang,2,3241
wang,2,3284
wang,2,3301
wang,2,3328
wang,2,3470
wang,2,3558
wang,2,3561
wang,2,3620
wang,2,3633
wang,2,3727
wang,2,3796
wang,2,3948
wang,2,4157
wang,2,4235
wang,2,4244
wang,2,4259
wang,2,4359
wang,2,4430
wang,2,4510
wang,2,4557
wang,2,4591
wang,2,4639
wang,2,4658
wang,2,4732
wang,2,4767
wang,2,4800
wang,2,4882
wang,2,5025
wang,2,5157
wang,2,5172
wang,2,5187
wang,2,5219
wang,2,5276
wang,2,5332
wang,2,5399
wang,2,5488
wang,2,5585
wang,2,5681
wang,2,5777
wang,2,5863
wang,2,5917
wang,2,5965
wang,2,5979
wang,2,6179
wang,2,6219
wang,2,6250
wang,2,6252
wang,2,6272
wang,2,6394
wang,2,6858
wang,2,6922
wang,2,6925
wang,2,6926
wang,2,6973
wang,2,7034
wang,2,7163
wang,2,7173
wang,2,7246
wang,2,7327
wang,2,7436
wang,2,7583
wang,2,7611
wang,2,7776
wang,2,7936
wang,2,7949
wang,2,8037
wang,2,8071
wang,2,8135
wang,2,8343
wang,2,8412
wang,2,8427
wang,2,8552
wang,2,8660
wang,2,8725
wang,2,8740
wang,2,8787
wang,2,8876
wang,2,9123
wang,2,9229
wang,2,9255
wang,2,9260
wang,2,9310
wang,2,9353
wang,2,9423
wang,2,9754
wang,2,9805
wang,2,9841
wang,2,9956
wang,2,9961
wang,2,9962
wang,2,9969
wang,2,10014
wang,2,10053
wang,2,10178
wang,2,10217
wang,2,10272
wang,2,10383
wang,2,10429
wang,2,10524
wang,2,10583
wang,2,10753
wang,2,11015
wang,2,11030
wang,2,11075
wang,2,11315
wang,2,11501
wang,2,11734
wang,2,11737
wang,2,11757
wang,2,11781
wang,2,11843
wang,2,11871
wang,2,11931
wang,2,12087
wang,2,12311
wang,2,12388
wang,2,12475
wang,2,12523
wang,2,12659
wang,2,12673
wang,2,12751
wang,2,12825
wang,2,12879
wang,2,12917
wang,2,12991
wang,2,13038
wang,2,13183
wang,2,13257
wang,2,13418
wang,2,13419
wang,2,13432
wang,2,13496
wang,2,13642
wang,2,13712
wang,2,13729
wang,2,13739
wang,2,13787
wang,2,13808
wang,2,13826
wang,2,13866
wang,2,13924
wang,2,13930
wang,2,13935
wang,2,13951
wang,2,13992
wang,2,14028
wang,2,14040
wang,2,14072
wang,2,14104
wang,2,14213
wang,3,280
wang,3,319
wang,3,352
wang,3,355
wang,3,527
wang,3,567
wang,3,570
wang,3,588
wang,3,640
wang,3,666
wang,3,824
wang,3,940
wang,3,996
wang,3,998
wang,3,1169
wang,3,1242
wang,3,1404
wang,3,1426
wang,3,1437
wang,3,1476
wang,3,1498
wang,3,1510
wang,3,1555
wang,3,1563
wang,3,1564
wang,3,1832
wang,3,1879
wang,3,1936
wang,3,1956
wang,3,1983
wang,3,2145
wang,3,2152
wang,3,2298
wang,3,2444
wang,3,2628
wang,3,2662
wang,3,2708
wang,3,2826
wang,3,2833
wang,3,2915
wang,3,2939
wang,3,2959
wang,3,2960
wang,3,2962
wang,3,2970
wang,3,3134
wang,3,3184
wang,3,3204
wang,3,3240
wang,3,3245
wang,3,3294
wang,3,3460
wang,3,3490
wang,3,3543
wang,3,3555
wang,3,3739
wang,3,3740
wang,3,3754
wang,3,3853
wang,3,3980
wang,3,4059
wang,3,4102
wang,3,4166
wang,3,4249
wang,3,4341
wang,3,4387
wang,3,4434
wang,3,4547
wang,3,4551
wang,3,4556
wang,3,4619
wang,3,4621
wang,3,4750
wang,3,4923
wang,3,5057
wang,3,5079
wang,3,5098
wang,3,5190
wang,3,5205
wang,3,5213
wang,3,5253
wang,3,5299
wang,3,5314
wang,3,5319
wang,3,5320
wang,3,5358
wang,3,5450
wang,3,5455
wang,3,5539
wang,3,5604
wang,3,5647
wang,3,5654
wang,3,5660
wang,3,5718
wang,3,5770
wang,3,5780
wang,3,5866
wang,3,5869
wang,3,5908
wang,3,5938
wang,3,5953
wang,3,6011
wang,3,6045
wang,3,6060
wang,3,6072
wang,3,6182
wang,3,6188
wang,3,6195
wang,3,6212
wang,3,6250
wang,3,6299
wang,3,6307
wang,3,6309
wang,3,6346
wang,3,6374
wang,3,6375
wang,3,6401
wang,3,6404
wang,3,6413
wang,3,6480
wang,3,6508
wang,3,6589
wang,3,6595
wang,3,6694
wang,3,6710
wang,3,6792
wang,3,6862
wang,3,6944
wang,3,6950
wang,3,6995
wang,3,6997
wang,3,7005
wang,3,7120
wang,3,7245
wang,3,7255
wang,3,7312
wang,3,7335
wang,3,7339
wang,3,7459
wang,3,7549
wang,3,7576
wang,3,7579
wang,3,7598
wang,3,7654
wang,3,7725
wang,3,7756
wang,3,7785
wang,3,7804
wang,3,7909
wang,3,8035
wang,3,8044
wang,3,8079
wang,3,8105
wang,3,8190
wang,3,8334
wang,3,8418
wang,3,8472
wang,3,8501
wang,3,8567
wang,3,8612
wang,3,8648
wang,3,8672
wang,3,8696
wang,3,8849
wang,3,8879
wang,3,8912
wang,3,8926
wang,3,8931
wang,3,8948
wang,3,8952
wang,3,9011
wang,3,9013
wang,3,9014
wang,3,9050
wang,3,9058
wang,3,9195
wang,3,9204
wang,3,9217
wang,3,9224
wang,3,9333
wang,3,9359
wang,3,9365
wang,3,9513
wang,3,9542
wang,3,9546
wang,3,9625
wang,3,9693
wang,3,9707
wang,3,9887
wang,3,9890
wang,3,9894
wang,3,9919
wang,3,9920
wang,3,9922
wang,3,10043
wang,3,10078
wang,3,10094
wang,3,10109
wang,3,10118
wang,3,10124
wang,3,10176
wang,3,10177
wang,3,10405
wang,3,10512
wang,3,10520
wang,3,10534
wang,3,10550
wang,3,10709
wang,3,10733
wang,3,10821
wang,3,10865
wang,3,10995
wang,3,11039
wang,3,11049
wang,3,11070
wang,3,11168
wang,3,11177
wang,3,11264
wang,3,11297
wang,3,11307
wang,3,11316
wang,3,11405
wang,3,11452
wang,3,11503
wang,3,11533
wang,3,11674
wang,3,11738
wang,3,11827
wang,3,11851
wang,3,11866
wang,3,11957
wang,3,11961
wang,3,12062
wang,3,12133
wang,3,12195
wang,3,12209
wang,3,12211
wang,3,12246
wang,3,12254
wang,3,12266
wang,3,12268
wang,3,12281
wang,3,12414
wang,3,12459
wang,3,12538
wang,3,12571
wang,3,12617
wang,3,12741
wang,3,12784
wang,3,12800
wang,3,12809
wang,3,12878
wang,3,12889
wang,3,12904
wang,3,12958
wang,3,13127
wang,3,13248
wang,3,13255
wang,3,13280
wang,3,13289
wang,3,13304
wang,3,13453
wang,3,13478
wang,3,13527
wang,3,13531
wang,3,13538
wang,3,13629
wang,3,13645
wang,3,13670
wang,3,13690
wang,3,13739
wang,3,13743
wang,3,13748
wang,3,13772
wang,3,13888
wang,3,13981
wang,3,14004
wang,3,14016
wang,3,14058
wang,3,14114
wang,3,14182
wang,3,14192
wang,3,14241
wang,3,14256
wang,3,14294
wang,3,14334
wang,4,61
wang,4,75
wang,4,190
wang,4,193
wang,4,204
wang,4,346
wang,4,412
wang,4,487
wang,4,512
wang,4,517
wang,4,593
wang,4,599
wang,4,668
wang,4,722
wang,4,774
wang,4,969
wang,4,990
wang,4,1081
wang,4,1089
wang,4,1133
wang,4,1242
wang,4,1251
wang,4,1368
wang,4,1374
wang,4,1446
wang,4,1454
wang,4,1563
wang,4,1692
wang,4,1694
wang,4,1696
wang,4,1744
wang,4,1992
wang,4,2080
wang,4,2201
wang,4,2287
wang,4,2288
wang,4,2359
wang,4,2416
wang,4,2435
wang,4,2443
wang,4,2526
wang,4,2737
wang,4,2738
wang,4,2747
wang,4,2964
wang,4,2967
wang,4,2995
wang,4,3091
wang,4,3101
wang,4,3156
wang,4,3177
wang,4,3223
wang,4,3241
wang,4,3246
wang,4,3260
wang,4,3427
wang,4,3519
wang,4,3624
wang,4,3695
wang,4,3736
wang,4,3807
wang,4,3981
wang,4,3991
wang,4,3994
wang,4,4070
wang,4,4141
wang,4,4253
wang,4,4265
wang,4,4266
wang,4,4273
wang,4,4285
wang,4,4296
wang,4,4341
wang,4,4494
wang,4,4540
wang,4,4559
wang,4,4562
wang,4,4650
wang,4,4652
wang,4,4671
wang,4,4807
wang,4,4808
wang,4,4851
wang,4,4857
wang,4,4915
wang,4,4934
wang,4,4936
wang,4,4970
wang,4,5014
wang,4,5089
wang,4,5249
wang,4,5330
wang,4,5384
wang,4,5443
wang,4,5544
wang,4,5574
wang,4,5610
wang,4,5637
wang,4,5681
wang,4,5728
wang,4,5731
wang,4,5738
wang,4,5775
wang,4,5799
wang,4,5852
wang,4,5873
wang,4,5915
wang,4,5948
wang,4,5964
wang,4,5992
wang,4,6134
wang,4,6143
wang,4,6172
wang,4,6236
wang,4,6238
wang,4,6312
wang,4,6337
wang,4,6361
wang,4,6365
wang,4,6390
wang,4,6488
wang,4,6530
wang,4,6531
wang,4,6598
wang,4,6728
wang,4,6789
wang,4,6792
wang,4,6825
wang,4,6923
wang,4,6981
wang,4,7122
wang,4,7169
wang,4,7258
wang,4,7267
wang,4,7268
wang,4,7324
wang,4,7372
wang,4,7452
wang,4,7464
wang,4,7528
wang,4,7554
wang,4,7615
wang,4,7625
wang,4,7704
wang,4,7751
wang,4,7791
wang,4,7811
wang,4,7846
wang,4,7872
wang,4,7955
wang,4,7957
wang,4,8067
wang,4,8071
wang,4,8245
wang,4,8262
wang,4,8280
wang,4,8286
wang,4,8292
wang,4,8328
wang,4,8334
wang,4,8339
wang,4,8346
wang,4,8348
wang,4,8384
wang,4,8436
wang,4,8498
wang,4,8538
wang,4,8663
wang,4,8691
wang,4,8700
wang,4,8726
wang,4,8746
wang,4,8758
wang,4,8832
wang,4,8886
wang,4,8891
wang,4,8987
wang,4,9003
wang,4,9158
wang,4,9203
wang,4,9328
wang,4,9374
wang,4,9387
wang,4,9392
wang,4,9582
wang,4,9752
wang,4,9795
wang,4,9839
wang,4,9876
wang,4,10096
wang,4,10188
wang,4,10241
wang,4,10272
wang,4,10275
wang,4,10282
wang,4,10297
wang,4,10345
wang,4,10401
wang,4,10424
wang,4,10447
wang,4,10546
wang,4,10554
wang,4,10596
wang,4,10614
wang,4,10620
wang,4,11053
wang,4,11079
wang,4,11185
wang,4,11243
wang,4,11274
wang,4,11276
wang,4,11320
wang,4,11366
wang,4,11422
wang,4,11538
wang,4,11591
wang,4,11649
wang,4,11701
wang,4,11774
wang,4,11810
wang,4,11932
wang,4,11978
wang,4,11986
wang,4,12108
wang,4,12162
wang,4,12175
wang,4,12205
wang,4,12270
wang,4,12309
wang,4,12538
wang,4,12542
wang,4,12558
wang,4,12595
wang,4,12602
wang,4,12603
wang,4,12609
wang,4,12626
wang,4,12639
wang,4,12660
wang,4,12662
wang,4,12853
wang,4,12896
wang,4,12932
wang,4,12933
wang,4,12934
wang,4,12970
wang,4,13008
wang,4,13145
wang,4,13213
wang,4,13233
wang,4,13236
wang,4,13295
wang,4,13407
wang,4,13446
wang,4,13505
wang,4,13569
wang,4,13801
wang,4,13830
wang,4,13874
wang,4,13994
wang,4,14074
wang,4,14089
wang,5,34
wang,5,51
wang,5,149
wang,5,163
wang,5,357
wang,5,430
wang,5,449
wang,5,453
wang,5,484
wang,5,488
wang,5,541
wang,5,576
wang,5,606
wang,5,619
wang,5,626
wang,5,720
wang,5,722
wang,5,731
wang,5,740
wang,5,939
wang,5,959
wang,5,966
wang,5,977
wang,5,1062
wang,5,1077
wang,5,1079
wang,5,1107
wang,5,1127
wang,5,1182
wang,5,1201
wang,5,1211
wang,5,1298
wang,5,1317
wang,5,1357
wang,5,1360
wang,5,1399
wang,5,1410
wang,5,1411
wang,5,1426
wang,5,1502
wang,5,1507
wang,5,1526
wang,5,1528
wang,5,1544
wang,5,1559
wang,5,1665
wang,5,1727
wang,5,1730
wang,5,1741
wang,5,1764
wang,5,1778
wang,5,1781
wang,5,1998
wang,5,2112
wang,5,2158
wang,5,2172
wang,5,2200
wang,5,2228
wang,5,2274
wang,5,2284
wang,5,2404
wang,5,2425
wang,5,2441
wang,5,2511
wang,5,2519
wang,5,2589
wang,5,2591
wang,5,2719
wang,5,2865
wang,5,2883
wang,5,2923
wang,5,3047
wang,5,3099
wang,5,3113
wang,5,3132
wang,5,3134
wang,5,3155
wang,5,3190
wang,5,3194
wang,5,3199
wang,5,3212
wang,5,3247
wang,5,3253
wang,5,3318
wang,5,3389
wang,5,3390
wang,5,3481
wang,5,3540
wang,5,3607
wang,5,3622
wang,5,3634
wang,5,3685
wang,5,3704
wang,5,3752
wang,5,3805
wang,5,3874
wang,5,3878
wang,5,3879
wang,5,3915
wang,5,3928
wang,5,3966
wang,5,4115
wang,5,4148
wang,5,4196
wang,5,4248
wang,5,4331
wang,5,4407
wang,5,4429
wang,5,4476
wang,5,4493
wang,5,4499
wang,5,4519
wang,5,4644
wang,5,4663
wang,5,4724
wang,5,4748
wang,5,4869
wang,5,4996
wang,5,5002
wang,5,5016
wang,5,5090
wang,5,5091
wang,5,5153
wang,5,5185
wang,5,5191
wang,5,5203
wang,5,5229
wang,5,5248
wang,5,5275
wang,5,5334
wang,5,5364
wang,5,5377
wang,5,5459
wang,5,5462
wang,5,5465
wang,5,5504
wang,5,5507
wang,5,5514
wang,5,5571
wang,5,5599
wang,5,5607
wang,5,5675
wang,5,5798
wang,5,5951
