rank,neuron_id,layer,neuron_idx,score,importance
256,454581,31,10165,0.00024253000447060913,0.00024253000447060913
257,451417,31,7001,0.00024127394135575742,0.00024127394135575742
258,453497,31,9081,-0.00024125493655446917,0.00024125493655446917
259,456233,31,11817,-0.00024068170750979334,0.00024068170750979334
260,447216,31,2800,-0.000239783592405729,0.000239783592405729
261,455969,31,11553,0.00023973386851139367,0.00023973386851139367
262,439218,30,9138,-0.00023952462652232498,0.00023952462652232498
263,446041,31,1625,-0.00023867566778790206,0.00023867566778790206
264,429094,29,13350,0.00023760844487696886,0.00023760844487696886
265,430502,30,422,0.00023612221411895007,0.00023612221411895007
266,439868,30,9788,0.00023471553868148476,0.00023471553868148476
267,454352,31,9936,-0.0002343382511753589,0.0002343382511753589
268,368421,25,10021,0.00023163421428762376,0.00023163421428762376
269,449025,31,4609,0.00023073276679497212,0.00023073276679497212
270,455737,31,11321,-0.000228576100198552,0.000228576100198552
271,453688,31,9272,0.00022833245748188347,0.00022833245748188347
272,441378,30,11298,-0.0002258509339299053,0.0002258509339299053
273,444982,31,566,0.0002245929790660739,0.0002245929790660739
274,427394,29,11650,0.00022359217109624296,0.00022359217109624296
275,446250,31,1834,0.00022344276658259332,0.00022344276658259332
276,432707,30,2627,-0.00022201739193405956,0.00022201739193405956
277,419792,29,4048,0.00022164858819451183,0.00022164858819451183
278,451531,31,7115,0.00022095328313298523,0.00022095328313298523
279,450133,31,5717,0.0002203840995207429,0.0002203840995207429
280,442488,30,12408,-0.00021986060892231762,0.00021986060892231762
281,455988,31,11572,0.00021958111028652638,0.00021958111028652638
282,453098,31,8682,0.00021847590687684715,0.00021847590687684715
283,444732,31,316,0.0002177512797061354,0.0002177512797061354
284,434157,30,4077,-0.00021712135639972985,0.00021712135639972985
285,445202,31,786,-0.0002167982020182535,0.0002167982020182535
286,456609,31,12193,0.0002155055699404329,0.0002155055699404329
287,445474,31,1058,0.00021509591897483915,0.00021509591897483915
288,446025,31,1609,-0.00021458949777297676,0.00021458949777297676
289,441805,30,11725,-0.00021377480879891664,0.00021377480879891664
290,446155,31,1739,0.00021305590053088963,0.00021305590053088963
291,447361,31,2945,0.0002125486935256049,0.0002125486935256049
292,449925,31,5509,0.00021209355327300727,0.00021209355327300727
293,434807,30,4727,0.00021080135775264353,0.00021080135775264353
294,444324,30,14244,0.0002082681021420285,0.0002082681021420285
295,448264,31,3848,0.0002081920247292146,0.0002081920247292146
296,410387,28,8979,-0.00020734587451443076,0.00020734587451443076
297,457189,31,12773,0.00020726388902403414,0.00020726388902403414
298,452795,31,8379,0.00020718203450087458,0.00020718203450087458
299,458405,31,13989,0.0002066492015728727,0.0002066492015728727
300,457964,31,13548,0.0002052756171906367,0.0002052756171906367
301,450991,31,6575,0.00020512584887910634,0.00020512584887910634
302,426470,29,10726,-0.0002039911487372592,0.0002039911487372592
303,445652,31,1236,0.00020381389185786247,0.00020381389185786247
304,440920,30,10840,-0.00020249687077011913,0.00020249687077011913
305,458015,31,13599,0.00020104862051084638,0.00020104862051084638
306,455222,31,10806,-0.0002008683659369126,0.0002008683659369126
307,445295,31,879,0.00020012047025375068,0.00020012047025375068
308,455624,31,11208,-0.00019957726181019098,0.00019957726181019098
309,452260,31,7844,-0.00019956374308094382,0.00019956374308094382
310,455767,31,11351,0.0001994538033613935,0.0001994538033613935
311,446890,31,2474,0.00019744627934414893,0.00019744627934414893
312,436026,30,5946,-0.00019738158152904361,0.00019738158152904361
313,451030,31,6614,-0.0001965801347978413,0.0001965801347978413
314,449515,31,5099,0.00019601939129643142,0.00019601939129643142
315,447062,31,2646,-0.00019592390162870288,0.00019592390162870288
316,452360,31,7944,0.0001955770858330652,0.0001955770858330652
317,447890,31,3474,-0.00019549898570403457,0.00019549898570403457
318,431280,30,1200,0.00019493380386848003,0.00019493380386848003
319,437384,30,7304,0.0001935810869326815,0.0001935810869326815
320,452999,31,8583,0.0001916891342261806,0.0001916891342261806
321,445191,31,775,0.0001914371969178319,0.0001914371969178319
322,412795,28,11387,0.00019122059165965766,0.00019122059165965766
323,456449,31,12033,-0.00018992857076227665,0.00018992857076227665
324,451929,31,7513,0.0001891230931505561,0.0001891230931505561
325,450910,31,6494,-0.00018881534924730659,0.00018881534924730659
326,458230,31,13814,-0.00018880639981944114,0.00018880639981944114
327,431881,30,1801,-0.0001884702214738354,0.0001884702214738354
328,449830,31,5414,0.00018786759756039828,0.00018786759756039828
329,456068,31,11652,-0.00018724157416727394,0.00018724157416727394
330,437056,30,6976,0.00018722213280852884,0.00018722213280852884
331,455426,31,11010,0.00018638600886333734,0.00018638600886333734
332,449226,31,4810,-0.00018603734497446567,0.00018603734497446567
333,452609,31,8193,0.0001849196123657748,0.0001849196123657748
334,452536,31,8120,-0.00018480874132364988,0.00018480874132364988
335,423093,29,7349,0.00018444639863446355,0.00018444639863446355
336,403056,28,1648,-0.0001838329917518422,0.0001838329917518422
337,439291,30,9211,0.00018352482584305108,0.00018352482584305108
338,444703,31,287,-0.00018314606859348714,0.00018314606859348714
339,452282,31,7866,-0.00018255144823342562,0.00018255144823342562
340,455318,31,10902,-0.00018253756570629776,0.00018253756570629776
341,457595,31,13179,0.0001818349992390722,0.0001818349992390722
342,449204,31,4788,0.00018176659068558365,0.00018176659068558365
343,431544,30,1464,0.00018173237913288176,0.00018173237913288176
344,450882,31,6466,-0.00018121805624105036,0.00018121805624105036
345,433444,30,3364,0.00018003582954406738,0.00018003582954406738
346,439819,30,9739,0.00017988063336815685,0.00017988063336815685
347,454726,31,10310,0.00017936169751919806,0.00017936169751919806
348,452645,31,8229,0.0001793117553461343,0.0001793117553461343
349,415886,29,142,0.00017929555906448513,0.00017929555906448513
350,453923,31,9507,0.00017849118739832193,0.00017849118739832193
351,431989,30,1909,0.00017623644089326262,0.00017623644089326262
352,444620,31,204,0.00017574577941559255,0.00017574577941559255
353,387841,27,769,-0.00017449798178859055,0.00017449798178859055
354,458008,31,13592,0.00017447731806896627,0.00017447731806896627
355,144444,10,1084,-0.0001738650753395632,0.0001738650753395632
356,415998,29,254,0.00017382964142598212,0.00017382964142598212
357,447215,31,2799,-0.00017296757141593844,0.00017296757141593844
358,419490,29,3746,0.00017223450413439423,0.00017223450413439423
359,442326,30,12246,-0.00017115307855419815,0.00017115307855419815
360,457498,31,13082,-0.00017094968643505126,0.00017094968643505126
361,447069,31,2653,-0.00017057023069355637,0.00017057023069355637
362,446403,31,1987,0.0001699330168776214,0.0001699330168776214
363,449490,31,5074,0.00016785148181952536,0.00016785148181952536
364,446629,31,2213,0.00016778633289504796,0.00016778633289504796
365,454887,31,10471,0.00016722430882509798,0.00016722430882509798
366,446883,31,2467,0.00016711372882127762,0.00016711372882127762
367,451067,31,6651,-0.0001664747396716848,0.0001664747396716848
368,454574,31,10158,0.0001656522654229775,0.0001656522654229775
369,456664,31,12248,0.00016543935635127127,0.00016543935635127127
370,445730,31,1314,-0.0001653390791034326,0.0001653390791034326
371,448346,31,3930,0.00016449399117846042,0.00016449399117846042
372,457886,31,13470,0.00016390309610869735,0.00016390309610869735
373,454112,31,9696,-0.00016383886395487934,0.00016383886395487934
374,404215,28,2807,-0.00016383660840801895,0.00016383660840801895
375,446350,31,1934,-0.00016379666340071708,0.00016379666340071708
376,453861,31,9445,0.00016368013166356832,0.00016368013166356832
