variant,layer,neuron_index
delta_harmfulness,12,6170
delta_harmfulness,12,6216
delta_harmfulness,12,6262
delta_harmfulness,12,6457
delta_harmfulness,12,6484
delta_harmfulness,12,6560
delta_harmfulness,12,6569
delta_harmfulness,12,6604
delta_harmfulness,12,6650
delta_harmfulness,12,6851
delta_harmfulness,12,6860
delta_harmfulness,12,6991
delta_harmfulness,12,7016
delta_harmfulness,12,7021
delta_harmfulness,12,7114
delta_harmfulness,12,7129
delta_harmfulness,12,7244
delta_harmfulness,12,7342
delta_harmfulness,12,7382
delta_harmfulness,12,7553
delta_harmfulness,12,7563
delta_harmfulness,12,7568
delta_harmfulness,12,7607
delta_harmfulness,12,7672
delta_harmfulness,12,7738
delta_harmfulness,12,7872
delta_harmfulness,12,7955
delta_harmfulness,12,8004
delta_harmfulness,12,8059
delta_harmfulness,12,8137
delta_harmfulness,12,8182
delta_harmfulness,12,8248
delta_harmfulness,12,8332
delta_harmfulness,12,8437
delta_harmfulness,12,8452
delta_harmfulness,12,8459
delta_harmfulness,12,8512
delta_harmfulness,12,8540
delta_harmfulness,12,8604
delta_harmfulness,12,8651
delta_harmfulness,12,8751
delta_harmfulness,12,8782
delta_harmfulness,12,8845
delta_harmfulness,12,9094
delta_harmfulness,12,9367
delta_harmfulness,12,9591
delta_harmfulness,12,9795
delta_harmfulness,12,9813
delta_harmfulness,12,9945
delta_harmfulness,12,10131
delta_harmfulness,12,10354
delta_harmfulness,12,10689
delta_harmfulness,12,10706
delta_harmfulness,12,10867
delta_harmfulness,12,10907
delta_harmfulness,12,11094
delta_harmfulness,12,11159
delta_harmfulness,12,11164
delta_harmfulness,12,11181
delta_harmfulness,12,11229
delta_harmfulness,12,11234
delta_harmfulness,12,11237
delta_harmfulness,12,11262
delta_harmfulness,12,11507
delta_harmfulness,12,11594
delta_harmfulness,12,11602
delta_harmfulness,12,11672
delta_harmfulness,12,11699
delta_harmfulness,12,11763
delta_harmfulness,12,11966
delta_harmfulness,12,12095
delta_harmfulness,12,12101
delta_harmfulness,12,12199
delta_harmfulness,12,12363
delta_harmfulness,12,12380
delta_harmfulness,12,12452
delta_harmfulness,12,12462
delta_harmfulness,12,12519
delta_harmfulness,12,12559
delta_harmfulness,12,12565
delta_harmfulness,12,12776
delta_harmfulness,12,12797
delta_harmfulness,12,12826
delta_harmfulness,12,12989
delta_harmfulness,12,13009
delta_harmfulness,12,13076
delta_harmfulness,12,13189
delta_harmfulness,12,13291
delta_harmfulness,12,13336
delta_harmfulness,12,13438
delta_harmfulness,12,13471
delta_harmfulness,12,13498
delta_harmfulness,12,13600
delta_harmfulness,12,13606
delta_harmfulness,12,13783
delta_harmfulness,12,13868
delta_harmfulness,12,14300
delta_harmfulness,13,37
delta_harmfulness,13,113
delta_harmfulness,13,117
delta_harmfulness,13,165
delta_harmfulness,13,313
delta_harmfulness,13,370
delta_harmfulness,13,440
delta_harmfulness,13,468
delta_harmfulness,13,584
delta_harmfulness,13,595
delta_harmfulness,13,689
delta_harmfulness,13,702
delta_harmfulness,13,760
delta_harmfulness,13,825
delta_harmfulness,13,831
delta_harmfulness,13,976
delta_harmfulness,13,1054
delta_harmfulness,13,1120
delta_harmfulness,13,1123
delta_harmfulness,13,1147
delta_harmfulness,13,1184
delta_harmfulness,13,1202
delta_harmfulness,13,1247
delta_harmfulness,13,1274
delta_harmfulness,13,1299
delta_harmfulness,13,1305
delta_harmfulness,13,1320
delta_harmfulness,13,1341
delta_harmfulness,13,1358
delta_harmfulness,13,1362
delta_harmfulness,13,1365
delta_harmfulness,13,1382
delta_harmfulness,13,1395
delta_harmfulness,13,1421
delta_harmfulness,13,1605
delta_harmfulness,13,1613
delta_harmfulness,13,1623
delta_harmfulness,13,1683
delta_harmfulness,13,1715
delta_harmfulness,13,1725
delta_harmfulness,13,1765
delta_harmfulness,13,1781
delta_harmfulness,13,1909
delta_harmfulness,13,1921
delta_harmfulness,13,1922
delta_harmfulness,13,1962
delta_harmfulness,13,1970
delta_harmfulness,13,2034
delta_harmfulness,13,2036
delta_harmfulness,13,2038
delta_harmfulness,13,2057
delta_harmfulness,13,2127
delta_harmfulness,13,2187
delta_harmfulness,13,2223
delta_harmfulness,13,2226
delta_harmfulness,13,2257
delta_harmfulness,13,2402
delta_harmfulness,13,2425
delta_harmfulness,13,2432
delta_harmfulness,13,2564
delta_harmfulness,13,2609
delta_harmfulness,13,2626
delta_harmfulness,13,2681
delta_harmfulness,13,2710
delta_harmfulness,13,2747
delta_harmfulness,13,2756
delta_harmfulness,13,2844
delta_harmfulness,13,2942
delta_harmfulness,13,2962
delta_harmfulness,13,2967
delta_harmfulness,13,3062
delta_harmfulness,13,3070
delta_harmfulness,13,3104
delta_harmfulness,13,3286
delta_harmfulness,13,3364
delta_harmfulness,13,3433
delta_harmfulness,13,3502
delta_harmfulness,13,3672
delta_harmfulness,13,3677
delta_harmfulness,13,3683
delta_harmfulness,13,3714
delta_harmfulness,13,3753
delta_harmfulness,13,3850
delta_harmfulness,13,3898
delta_harmfulness,13,3999
delta_harmfulness,13,4012
delta_harmfulness,13,4038
delta_harmfulness,13,4050
delta_harmfulness,13,4118
delta_harmfulness,13,4149
delta_harmfulness,13,4208
delta_harmfulness,13,4257
delta_harmfulness,13,4266
delta_harmfulness,13,4313
delta_harmfulness,13,4355
delta_harmfulness,13,4368
delta_harmfulness,13,4455
delta_harmfulness,13,4542
delta_harmfulness,13,4615
delta_harmfulness,13,4694
delta_harmfulness,13,4737
delta_harmfulness,13,4740
delta_harmfulness,13,4822
delta_harmfulness,13,4915
delta_harmfulness,13,5056
delta_harmfulness,13,5063
delta_harmfulness,13,5120
delta_harmfulness,13,5140
delta_harmfulness,13,5157
delta_harmfulness,13,5161
delta_harmfulness,13,5183
delta_harmfulness,13,5220
delta_harmfulness,13,5267
delta_harmfulness,13,5500
delta_harmfulness,13,5519
delta_harmfulness,13,5534
delta_harmfulness,13,5538
delta_harmfulness,13,5552
delta_harmfulness,13,5570
delta_harmfulness,13,5577
delta_harmfulness,13,5579
delta_harmfulness,13,5683
delta_harmfulness,13,5748
delta_harmfulness,13,5906
delta_harmfulness,13,5942
delta_harmfulness,13,6037
delta_harmfulness,13,6053
delta_harmfulness,13,6101
delta_harmfulness,13,6165
delta_harmfulness,13,6186
delta_harmfulness,13,6213
delta_harmfulness,13,6356
delta_harmfulness,13,6464
delta_harmfulness,13,6551
delta_harmfulness,13,6579
delta_harmfulness,13,6597
delta_harmfulness,13,6640
delta_harmfulness,13,6645
delta_harmfulness,13,6713
delta_harmfulness,13,6746
delta_harmfulness,13,7107
delta_harmfulness,13,7267
delta_harmfulness,13,7357
delta_harmfulness,13,7381
delta_harmfulness,13,7480
delta_harmfulness,13,7538
delta_harmfulness,13,7566
