rank,neuron_id,layer,neuron_idx,score,importance
789,452416,31,8000,-9.825159213505685e-05,9.825159213505685e-05
790,431552,30,1472,-9.822168067330495e-05,9.822168067330495e-05
791,440791,30,10711,-9.799092367757112e-05,9.799092367757112e-05
792,440086,30,10006,-9.795262303669006e-05,9.795262303669006e-05
793,452194,31,7778,-9.791888442123309e-05,9.791888442123309e-05
794,353615,24,9551,9.790372860152274e-05,9.790372860152274e-05
795,205188,14,4484,9.787682938622311e-05,9.787682938622311e-05
796,415016,28,13608,-9.781959670362994e-05,9.781959670362994e-05
797,446816,31,2400,9.77514500846155e-05,9.77514500846155e-05
798,455398,31,10982,9.765011054696515e-05,9.765011054696515e-05
799,396511,27,9439,-9.721964306663722e-05,9.721964306663722e-05
800,442282,30,12202,9.719412628328428e-05,9.719412628328428e-05
801,448659,31,4243,-9.706622950034216e-05,9.706622950034216e-05
802,446144,31,1728,9.702092211227864e-05,9.702092211227864e-05
803,457960,31,13544,9.698292706161737e-05,9.698292706161737e-05
804,422179,29,6435,-9.690487786429003e-05,9.690487786429003e-05
805,204621,14,3917,9.684237738838419e-05,9.684237738838419e-05
806,439335,30,9255,9.637081529945135e-05,9.637081529945135e-05
807,323906,22,8514,9.636743197916076e-05,9.636743197916076e-05
808,417271,29,1527,-9.621940989745781e-05,9.621940989745781e-05
809,455475,31,11059,-9.620036144042388e-05,9.620036144042388e-05
810,451901,31,7485,9.606390085536987e-05,9.606390085536987e-05
811,455372,31,10956,9.603127546142787e-05,9.603127546142787e-05
812,431642,30,1562,9.598472388461232e-05,9.598472388461232e-05
813,453812,31,9396,-9.59181270445697e-05,9.59181270445697e-05
814,448997,31,4581,-9.58768796408549e-05,9.58768796408549e-05
815,444210,30,14130,9.574347495799884e-05,9.574347495799884e-05
816,452617,31,8201,9.569243411533535e-05,9.569243411533535e-05
817,448194,31,3778,-9.554495773045346e-05,9.554495773045346e-05
818,457483,31,13067,9.544000204186887e-05,9.544000204186887e-05
819,457479,31,13063,9.543401392875239e-05,9.543401392875239e-05
820,436458,30,6378,9.53442431637086e-05,9.53442431637086e-05
821,455928,31,11512,9.505592606728896e-05,9.505592606728896e-05
822,456809,31,12393,-9.497178689343855e-05,9.497178689343855e-05
823,415897,29,153,-9.47786757024005e-05,9.47786757024005e-05
824,448246,31,3830,9.446511830901727e-05,9.446511830901727e-05
825,457782,31,13366,-9.444359602639452e-05,9.444359602639452e-05
826,457838,31,13422,9.413267252966762e-05,9.413267252966762e-05
827,436380,30,6300,-9.408004552824423e-05,9.408004552824423e-05
828,455208,31,10792,-9.402687282999977e-05,9.402687282999977e-05
829,444527,31,111,-9.398732800036669e-05,9.398732800036669e-05
830,456908,31,12492,-9.39448073040694e-05,9.39448073040694e-05
831,446529,31,2113,9.390774357598275e-05,9.390774357598275e-05
832,291957,20,5237,9.386464080307633e-05,9.386464080307633e-05
833,446296,31,1880,-9.384302393300459e-05,9.384302393300459e-05
834,446209,31,1793,9.380626579513773e-05,9.380626579513773e-05
835,456294,31,11878,-9.378039976581931e-05,9.378039976581931e-05
836,449095,31,4679,9.373168722959235e-05,9.373168722959235e-05
837,398649,27,11577,-9.351570770377293e-05,9.351570770377293e-05
838,439413,30,9333,-9.337451047031209e-05,9.337451047031209e-05
839,442983,30,12903,9.322787082055584e-05,9.322787082055584e-05
840,451366,31,6950,9.311952453572303e-05,9.311952453572303e-05
841,418691,29,2947,9.251819574274123e-05,9.251819574274123e-05
842,435911,30,5831,-9.240811777999625e-05,9.240811777999625e-05
843,451238,31,6822,9.23897823668085e-05,9.23897823668085e-05
844,305815,21,4759,-9.220054926117882e-05,9.220054926117882e-05
845,415886,29,142,-9.212821896653622e-05,9.212821896653622e-05
846,388641,27,1569,9.196368046104908e-05,9.196368046104908e-05
847,446517,31,2101,-9.18175937840715e-05,9.18175937840715e-05
848,432154,30,2074,-9.171805140795186e-05,9.171805140795186e-05
849,453498,31,9082,-9.133324783761054e-05,9.133324783761054e-05
