rank,neuron_id,layer,neuron_idx,score,importance
87,438619,30,8539,0.0007917219772934914,0.0007917219772934914
88,445379,31,963,0.0007905028178356588,0.0007905028178356588
89,445811,31,1395,-0.0007784159970469773,0.0007784159970469773
90,448768,31,4352,0.0007741875597275794,0.0007741875597275794
91,447361,31,2945,-0.0007681268616579473,0.0007681268616579473
92,442265,30,12185,0.0007676598615944386,0.0007676598615944386
93,457366,31,12950,-0.0007574092596769333,0.0007574092596769333
94,455389,31,10973,-0.0007497085025534034,0.0007497085025534034
95,444676,31,260,-0.0007490665884688497,0.0007490665884688497
96,449560,31,5144,0.0007396375294774771,0.0007396375294774771
97,448576,31,4160,-0.0007395677384920418,0.0007395677384920418
98,448032,31,3616,0.0007354317931458354,0.0007354317931458354
99,455957,31,11541,0.0007244094740599394,0.0007244094740599394
100,458349,31,13933,-0.0007238075486384332,0.0007238075486384332
101,456111,31,11695,0.0007176959770731628,0.0007176959770731628
102,447964,31,3548,-0.000709777872543782,0.000709777872543782
103,447374,31,2958,0.0007063107914291322,0.0007063107914291322
104,449025,31,4609,0.0007002832717262208,0.0007002832717262208
105,447984,31,3568,-0.0006955867866054177,0.0006955867866054177
106,455730,31,11314,-0.0006699127843603492,0.0006699127843603492
107,447880,31,3464,0.0006638489430770278,0.0006638489430770278
108,455766,31,11350,0.0006547349039465189,0.0006547349039465189
109,454003,31,9587,0.000650758680421859,0.000650758680421859
110,448462,31,4046,0.0006495834677480161,0.0006495834677480161
111,458217,31,13801,0.0006440982688218355,0.0006440982688218355
112,446428,31,2012,0.0006415756652131677,0.0006415756652131677
113,450349,31,5933,-0.0006271285237744451,0.0006271285237744451
114,453603,31,9187,-0.0006206708494573832,0.0006206708494573832
115,435104,30,5024,-0.000618716876488179,0.000618716876488179
116,431251,30,1171,0.0006161207566037774,0.0006161207566037774
117,449038,31,4622,0.0006154460716061294,0.0006154460716061294
118,446229,31,1813,-0.0006133350543677807,0.0006133350543677807
119,457339,31,12923,-0.0006119204335846007,0.0006119204335846007
120,444790,31,374,0.0006111374241299927,0.0006111374241299927
121,457446,31,13030,0.0006097657606005669,0.0006097657606005669
122,446682,31,2266,0.0006009899079799652,0.0006009899079799652
123,456054,31,11638,0.0006009708158671856,0.0006009708158671856
124,450230,31,5814,-0.0005939502734690905,0.0005939502734690905
125,452469,31,8053,-0.0005891532055102289,0.0005891532055102289
126,457255,31,12839,0.0005846148123964667,0.0005846148123964667
127,446657,31,2241,0.0005841327947564423,0.0005841327947564423
128,458627,31,14211,-0.0005821172380819917,0.0005821172380819917
129,448175,31,3759,0.0005784918321296573,0.0005784918321296573
130,415998,29,254,0.0005779548082500696,0.0005779548082500696
131,431857,30,1777,0.0005775587051175535,0.0005775587051175535
132,455997,31,11581,0.0005753800505772233,0.0005753800505772233
133,456945,31,12529,0.0005640946910716593,0.0005640946910716593
134,438806,30,8726,0.0005628027720376849,0.0005628027720376849
135,457279,31,12863,0.000561257591471076,0.000561257591471076
136,430715,30,635,-0.0005574541864916682,0.0005574541864916682
137,444982,31,566,0.0005527647444978356,0.0005527647444978356
138,456330,31,11914,0.0005498440586961806,0.0005498440586961806
139,450488,31,6072,0.0005474658100865781,0.0005474658100865781
140,447956,31,3540,0.0005382284871302545,0.0005382284871302545
141,433866,30,3786,-0.0005336118047125638,0.0005336118047125638
142,449437,31,5021,-0.0005285642691887915,0.0005285642691887915
143,442230,30,12150,0.0005276381853036582,0.0005276381853036582
144,447705,31,3289,0.000527115014847368,0.000527115014847368
145,445575,31,1159,-0.0005222292384132743,0.0005222292384132743
146,448046,31,3630,0.0005176762933842838,0.0005176762933842838
147,451136,31,6720,0.000516016676556319,0.000516016676556319
148,451781,31,7365,0.0005134951788932085,0.0005134951788932085
149,451435,31,7019,-0.0005112678045406938,0.0005112678045406938
150,449864,31,5448,-0.0005072231870144606,0.0005072231870144606
151,448062,31,3646,-0.0005046332953497767,0.0005046332953497767
152,448976,31,4560,0.0004934433964081109,0.0004934433964081109
153,458038,31,13622,0.000492974475491792,0.000492974475491792
154,452089,31,7673,0.0004871129058301449,0.0004871129058301449
155,447370,31,2954,0.0004857318999711424,0.0004857318999711424
156,450009,31,5593,-0.00048417807556688786,0.00048417807556688786
157,448928,31,4512,0.0004745187470689416,0.0004745187470689416
158,450995,31,6579,-0.00047326451749540865,0.00047326451749540865
159,448595,31,4179,0.00047093009925447404,0.00047093009925447404
160,450882,31,6466,-0.0004698079719673842,0.0004698079719673842
161,446684,31,2268,-0.00046382498112507164,0.00046382498112507164
162,441805,30,11725,0.00046165232197381556,0.00046165232197381556
163,450020,31,5604,0.0004613608180079609,0.0004613608180079609
164,447073,31,2657,-0.00045997524284757674,0.00045997524284757674
165,453591,31,9175,0.00045708988909609616,0.00045708988909609616
166,453487,31,9071,-0.00045304655213840306,0.00045304655213840306
167,456056,31,11640,0.00044724452891387045,0.00044724452891387045
168,427394,29,11650,0.0004470488929655403,0.0004470488929655403
169,449498,31,5082,-0.0004427407984621823,0.0004427407984621823
170,454234,31,9818,0.00043952983105555177,0.00043952983105555177
171,433807,30,3727,-0.0004381927428767085,0.0004381927428767085
172,453530,31,9114,-0.00043773010838776827,0.00043773010838776827
173,457084,31,12668,-0.0004330847295932472,0.0004330847295932472
174,446214,31,1798,0.00043199866195209324,0.00043199866195209324
175,447062,31,2646,0.00042674216092564166,0.00042674216092564166
176,457000,31,12584,0.0004257979744579643,0.0004257979744579643
177,445369,31,953,-0.00042559258872643113,0.00042559258872643113
178,449010,31,4594,0.0004238882684148848,0.0004238882684148848
179,455591,31,11175,0.00042108818888664246,0.00042108818888664246
180,452109,31,7693,-0.00042061565909534693,0.00042061565909534693
181,437755,30,7675,0.00041606088052503765,0.00041606088052503765
182,447500,31,3084,-0.0004146175633650273,0.0004146175633650273
183,443839,30,13759,-0.0004144187842030078,0.0004144187842030078
184,438796,30,8716,0.0004141915123909712,0.0004141915123909712
185,448027,31,3611,-0.0004096799239050597,0.0004096799239050597
186,445909,31,1493,-0.0004092685121577233,0.0004092685121577233
187,451694,31,7278,-0.00040881597669795156,0.00040881597669795156
188,447191,31,2775,0.00040720344986766577,0.00040720344986766577
189,452122,31,7706,0.00040700926911085844,0.00040700926911085844
190,446629,31,2213,-0.00040470430394634604,0.00040470430394634604
191,455500,31,11084,0.00039973092498257756,0.00039973092498257756
192,445922,31,1506,0.0003993166028521955,0.0003993166028521955
193,444832,31,416,0.0003986074880231172,0.0003986074880231172
194,448287,31,3871,0.0003977823071181774,0.0003977823071181774
195,447844,31,3428,0.0003971494152210653,0.0003971494152210653
196,447520,31,3104,-0.00039500612183474004,0.00039500612183474004
197,456068,31,11652,0.00039385134004987776,0.00039385134004987776
198,450033,31,5617,0.0003925291239283979,0.0003925291239283979
199,456609,31,12193,0.00039111648220568895,0.00039111648220568895
200,447582,31,3166,0.0003905143530573696,0.0003905143530573696
201,445511,31,1095,0.000389464054023847,0.000389464054023847
202,454875,31,10459,-0.00038928756839595735,0.00038928756839595735
203,455478,31,11062,-0.00038793522980995476,0.00038793522980995476
204,454282,31,9866,0.0003861378354486078,0.0003861378354486078
205,456233,31,11817,0.00038479556678794324,0.00038479556678794324
206,450485,31,6069,0.00038090950693003833,0.00038090950693003833
207,442467,30,12387,-0.0003795222146436572,0.0003795222146436572
208,449206,31,4790,0.00037916848668828607,0.00037916848668828607
209,457257,31,12841,-0.0003787266032304615,0.0003787266032304615
210,431801,30,1721,-0.000378149765310809,0.000378149765310809
211,454761,31,10345,-0.00037413040990941226,0.00037413040990941226
212,458107,31,13691,-0.0003731239994522184,0.0003731239994522184
213,436974,30,6894,0.0003711830358952284,0.0003711830358952284
214,444705,31,289,0.00036946285399608314,0.00036946285399608314
215,452534,31,8118,0.00036940231802873313,0.00036940231802873313
216,456839,31,12423,0.0003674970648717135,0.0003674970648717135
217,442096,30,12016,0.0003669032303150743,0.0003669032303150743
218,439537,30,9457,0.00036679685581475496,0.00036679685581475496
219,452322,31,7906,0.00036668425309471786,0.00036668425309471786
220,437952,30,7872,0.0003650484432000667,0.0003650484432000667
221,447172,31,2756,0.0003638933994807303,0.0003638933994807303
222,453068,31,8652,0.0003625362296588719,0.0003625362296588719
223,446250,31,1834,-0.0003611667489167303,0.0003611667489167303
224,435622,30,5542,0.0003606820828281343,0.0003606820828281343
225,449646,31,5230,0.000357319280738011,0.000357319280738011
226,446890,31,2474,0.00035504958941601217,0.00035504958941601217
227,446155,31,1739,-0.00035490517620928586,0.00035490517620928586
228,453400,31,8984,-0.0003529791720211506,0.0003529791720211506
229,451933,31,7517,-0.0003522199986036867,0.0003522199986036867
230,454750,31,10334,-0.00034944424987770617,0.00034944424987770617
231,449751,31,5335,0.00034773017978295684,0.00034773017978295684
232,456668,31,12252,0.00034754344960674644,0.00034754344960674644
233,448542,31,4126,0.00034741961280815303,0.00034741961280815303
234,446070,31,1654,0.0003447467752266675,0.0003447467752266675
235,446604,31,2188,-0.00033870319020934403,0.00033870319020934403
236,450525,31,6109,0.00033840001560747623,0.00033840001560747623
237,453677,31,9261,0.000338361831381917,0.000338361831381917
238,434050,30,3970,-0.00033780818921513855,0.00033780818921513855
239,453742,31,9326,-0.00033668504329398274,0.00033668504329398274
240,445537,31,1121,0.00033584277844056487,0.00033584277844056487
241,440805,30,10725,0.00033428295864723623,0.00033428295864723623
242,456693,31,12277,0.00033421823172830045,0.00033421823172830045
243,453375,31,8959,-0.0003280995588283986,0.0003280995588283986
244,456642,31,12226,-0.00032614098745398223,0.00032614098745398223
245,454824,31,10408,0.0003249053261242807,0.0003249053261242807
246,437056,30,6976,-0.00032460485817864537,0.00032460485817864537
247,445416,31,1000,0.0003241455997340381,0.0003241455997340381
248,454074,31,9658,-0.00032255888800136745,0.00032255888800136745
249,444923,31,507,-0.0003220110374968499,0.0003220110374968499
250,452999,31,8583,0.0003199757484253496,0.0003199757484253496
251,419234,29,3490,-0.00031970374402590096,0.00031970374402590096
252,447668,31,3252,0.0003179269260726869,0.0003179269260726869
253,413575,28,12167,-0.0003140404587611556,0.0003140404587611556
254,455959,31,11543,0.00031303384457714856,0.00031303384457714856
255,451112,31,6696,-0.0003129220858681947,0.0003129220858681947
256,445625,31,1209,0.00030916774994693696,0.00030916774994693696
257,455660,31,11244,-0.0003070521343033761,0.0003070521343033761
258,455175,31,10759,-0.0003066294884774834,0.0003066294884774834
259,458325,31,13909,0.00030414407956413925,0.00030414407956413925
260,442564,30,12484,0.0003017288981936872,0.0003017288981936872
261,434850,30,4770,0.00030056326068006456,0.00030056326068006456
262,450982,31,6566,0.0002999284188263118,0.0002999284188263118
263,433983,30,3903,-0.0002995328395627439,0.0002995328395627439
264,448101,31,3685,0.00029931787867099047,0.00029931787867099047
265,453406,31,8990,-0.00029840253409929574,0.00029840253409929574
266,436703,30,6623,-0.0002977995900437236,0.0002977995900437236
267,455364,31,10948,0.00029774289578199387,0.00029774289578199387
268,446814,31,2398,-0.000294593715807423,0.000294593715807423
269,453187,31,8771,0.0002921418927144259,0.0002921418927144259
270,438719,30,8639,-0.00029181072022765875,0.00029181072022765875
271,439166,30,9086,0.0002905341098085046,0.0002905341098085046
272,457873,31,13457,-0.00029031740268692374,0.00029031740268692374
273,240653,16,11277,0.0002900597173720598,0.0002900597173720598
274,445652,31,1236,-0.0002872639743145555,0.0002872639743145555
275,458021,31,13605,0.00028564941021613777,0.00028564941021613777
276,455588,31,11172,-0.000285480753518641,0.000285480753518641
277,458008,31,13592,-0.00028447824297472835,0.00028447824297472835
278,431877,30,1797,-0.00028443438350223005,0.00028443438350223005
279,448256,31,3840,0.0002843753609340638,0.0002843753609340638
280,420662,29,4918,-0.00028329488122835755,0.00028329488122835755
281,430822,30,742,0.00028227761504240334,0.00028227761504240334
282,429769,29,14025,-0.000281446089502424,0.000281446089502424
283,448774,31,4358,-0.00028033548733219504,0.00028033548733219504
284,444703,31,287,-0.00027908451738767326,0.00027908451738767326
285,451509,31,7093,-0.00027755842893384397,0.00027755842893384397
286,439327,30,9247,-0.000277071405434981,0.000277071405434981
287,454908,31,10492,-0.0002768447739072144,0.0002768447739072144
288,448536,31,4120,0.00027665929519571364,0.00027665929519571364
289,447653,31,3237,-0.00027561114984564483,0.00027561114984564483
290,447291,31,2875,-0.00027438203687779605,0.00027438203687779605
291,449853,31,5437,0.0002724537334870547,0.0002724537334870547
292,455969,31,11553,0.0002713149879127741,0.0002713149879127741
293,440511,30,10431,0.00026857841294258833,0.00026857841294258833
294,433422,30,3342,-0.0002683035854715854,0.0002683035854715854
295,428732,29,12988,0.00026800812338478863,0.00026800812338478863
296,458249,31,13833,-0.0002671965630725026,0.0002671965630725026
297,451177,31,6761,0.00026584454462863505,0.00026584454462863505
298,431537,30,1457,-0.00026475408230908215,0.00026475408230908215
299,453826,31,9410,0.00026467707357369363,0.00026467707357369363
300,409311,28,7903,0.00026445623370818794,0.00026445623370818794
301,441654,30,11574,0.0002643906627781689,0.0002643906627781689
302,454411,31,9995,0.0002635879791341722,0.0002635879791341722
303,456243,31,11827,0.0002614978002384305,0.0002614978002384305
304,453989,31,9573,-0.0002603445027489215,0.0002603445027489215
305,450266,31,5850,-0.0002587714698165655,0.0002587714698165655
306,449350,31,4934,0.00025864673079922795,0.00025864673079922795
307,458063,31,13647,-0.00025849169469438493,0.00025849169469438493
308,451929,31,7513,-0.0002579135762061924,0.0002579135762061924
309,456783,31,12367,0.0002550036588218063,0.0002550036588218063
310,448677,31,4261,0.00025265500880777836,0.00025265500880777836
311,435985,30,5905,0.0002523283183109015,0.0002523283183109015
312,438303,30,8223,-0.0002522163849789649,0.0002522163849789649
313,455920,31,11504,-0.00025205823476426303,0.00025205823476426303
314,454446,31,10030,-0.0002516318636480719,0.0002516318636480719
315,444689,31,273,-0.0002507191966287792,0.0002507191966287792
316,446093,31,1677,-0.0002490174665581435,0.0002490174665581435
317,447047,31,2631,-0.0002463774289935827,0.0002463774289935827
318,453080,31,8664,0.00024518524878658354,0.00024518524878658354
319,457566,31,13150,0.00024485791800543666,0.00024485791800543666
320,457595,31,13179,-0.0002441815158817917,0.0002441815158817917
321,432842,30,2762,-0.00024305387341883034,0.00024305387341883034
322,443306,30,13226,0.00024263116938527673,0.00024263116938527673
323,416990,29,1246,0.00024168388335965574,0.00024168388335965574
324,445466,31,1050,-0.00024152138212230057,0.00024152138212230057
325,446094,31,1678,-0.0002407209831289947,0.0002407209831289947
326,449699,31,5283,0.00024011819914449006,0.00024011819914449006
327,447890,31,3474,-0.000239157336181961,0.000239157336181961
328,452282,31,7866,0.00023913134646136314,0.00023913134646136314
329,395212,27,8140,0.00023811517166905105,0.00023811517166905105
330,452260,31,7844,-0.00023805412638466805,0.00023805412638466805
331,447252,31,2836,0.00023794126173015684,0.00023794126173015684
332,440219,30,10139,0.0002377014752710238,0.0002377014752710238
333,438669,30,8589,-0.00023646204499527812,0.00023646204499527812
334,458529,31,14113,0.00023622425214853138,0.00023622425214853138
335,456638,31,12222,0.00023579795379191637,0.00023579795379191637
336,445730,31,1314,0.0002356910117669031,0.0002356910117669031
337,439819,30,9739,0.0002354933531023562,0.0002354933531023562
338,430920,30,840,-0.0002353664458496496,0.0002353664458496496
339,434115,30,4035,-0.00023526935547124594,0.00023526935547124594
340,409997,28,8589,0.00023525094729848206,0.00023525094729848206
341,452008,31,7592,0.0002348525740671903,0.0002348525740671903
342,434807,30,4727,-0.00023434474132955074,0.00023434474132955074
343,454620,31,10204,0.0002332478907192126,0.0002332478907192126
344,452014,31,7598,0.00023300989414565265,0.00023300989414565265
345,450643,31,6227,-0.00023293038248084486,0.00023293038248084486
346,444518,31,102,0.00023258847068063915,0.00023258847068063915
347,436239,30,6159,-0.00023201119620352983,0.00023201119620352983
348,458190,31,13774,0.00023146394232753664,0.00023146394232753664
349,448809,31,4393,-0.00023131958732847124,0.00023131958732847124
350,447667,31,3251,-0.00023069215239956975,0.00023069215239956975
351,453771,31,9355,0.00023027970746625215,0.00023027970746625215
352,449289,31,4873,0.0002298861654708162,0.0002298861654708162
353,448107,31,3691,0.00022925162920728326,0.00022925162920728326
354,445295,31,879,-0.0002291145792696625,0.0002291145792696625
355,457189,31,12773,0.00022879117750562727,0.00022879117750562727
356,416995,29,1251,0.00022733797959517688,0.00022733797959517688
357,252643,17,8931,0.00022724096197634935,0.00022724096197634935
358,449956,31,5540,0.000227013326366432,0.000227013326366432
359,447677,31,3261,-0.00022678790264762938,0.00022678790264762938
360,448023,31,3607,-0.0002253933489555493,0.0002253933489555493
361,455618,31,11202,-0.0002240949688712135,0.0002240949688712135
362,447860,31,3444,0.0002233896084362641,0.0002233896084362641
363,440920,30,10840,0.00022323646408040076,0.00022323646408040076
364,458658,31,14242,-0.00022305855236481875,0.00022305855236481875
365,453463,31,9047,0.00022277772950474173,0.00022277772950474173
366,454112,31,9696,-0.00022247491870075464,0.00022247491870075464
367,445992,31,1576,0.00022210972383618355,0.00022210972383618355
368,435874,30,5794,0.0002214739506598562,0.0002214739506598562
369,452277,31,7861,-0.0002213785919593647,0.0002213785919593647
370,445702,31,1286,-0.00022101505601312965,0.00022101505601312965
371,445090,31,674,-0.00022099113266449422,0.00022099113266449422
372,458722,31,14306,0.00022037386952433735,0.00022037386952433735
373,455429,31,11013,-0.00021927079069428146,0.00021927079069428146
374,453917,31,9501,0.00021889912022743374,0.00021889912022743374
375,434041,30,3961,-0.00021740452211815864,0.00021740452211815864
376,436028,30,5948,0.00021584112255368382,0.00021584112255368382
377,454726,31,10310,0.00021568930242210627,0.00021568930242210627
378,453954,31,9538,-0.0002156061091227457,0.0002156061091227457
379,450991,31,6575,0.00021554177510552108,0.00021554177510552108
380,458523,31,14107,-0.00021499328431673348,0.00021499328431673348
381,450943,31,6527,-0.00021466238831635565,0.00021466238831635565
382,449978,31,5562,0.00021398827084340155,0.00021398827084340155
383,453148,31,8732,0.00021380922407843173,0.00021380922407843173
384,450927,31,6511,-0.00021159861353226006,0.00021159861353226006
385,434518,30,4438,0.00020956121443305165,0.00020956121443305165
386,433444,30,3364,-0.00020885014964733273,0.00020885014964733273
387,433495,30,3415,0.000207030403544195,0.000207030403544195
388,456335,31,11919,0.0002063928113784641,0.0002063928113784641
389,456601,31,12185,-0.00020614905224647373,0.00020614905224647373
390,457518,31,13102,0.00020518997916951776,0.00020518997916951776
391,453621,31,9205,-0.0002050153270829469,0.0002050153270829469
392,453023,31,8607,0.0002041827974608168,0.0002041827974608168
393,456106,31,11690,0.000203401519684121,0.000203401519684121
394,444597,31,181,-0.00020335942099336535,0.00020335942099336535
395,440762,30,10682,0.00020333520660642534,0.00020333520660642534
396,445876,31,1460,0.0002028829767368734,0.0002028829767368734
397,453366,31,8950,0.00020266682258807123,0.00020266682258807123
398,449490,31,5074,0.00020250533998478204,0.00020250533998478204
399,451188,31,6772,0.0002017823135247454,0.0002017823135247454
400,424797,29,9053,0.0002014569181483239,0.0002014569181483239
401,457384,31,12968,0.00020088009478058666,0.00020088009478058666
402,432390,30,2310,-0.0002004648995352909,0.0002004648995352909
403,457531,31,13115,-0.00020000970107503235,0.00020000970107503235
404,450512,31,6096,0.0001994882186409086,0.0001994882186409086
405,456329,31,11913,-0.00019826414063572884,0.00019826414063572884
406,421520,29,5776,-0.0001977602660190314,0.0001977602660190314
407,452366,31,7950,0.0001975575287360698,0.0001975575287360698
408,431873,30,1793,0.0001970538287423551,0.0001970538287423551
409,441184,30,11104,0.00019687574240379035,0.00019687574240379035
410,431875,30,1795,-0.00019657201482914388,0.00019657201482914388
411,452915,31,8499,-0.0001961920061148703,0.0001961920061148703
412,452716,31,8300,0.00019556877668946981,0.00019556877668946981
413,456739,31,12323,-0.00019484561926219612,0.00019484561926219612
414,448346,31,3930,-0.00019468234677333385,0.00019468234677333385
415,453278,31,8862,-0.00019453534332569689,0.00019453534332569689
416,433113,30,3033,-0.00019427396182436496,0.00019427396182436496
417,435606,30,5526,0.00019388589134905487,0.00019388589134905487
418,429570,29,13826,0.00019338488345965743,0.00019338488345965743
419,432483,30,2403,0.00019311640062369406,0.00019311640062369406
420,457971,31,13555,-0.00019297961262054741,0.00019297961262054741
421,457740,31,13324,0.0001924600946949795,0.0001924600946949795
422,451004,31,6588,-0.00019211182370781898,0.00019211182370781898
423,451881,31,7465,-0.00019157749193254858,0.00019157749193254858
424,452528,31,8112,0.0001914234453579411,0.0001914234453579411
425,457886,31,13470,-0.00019135139882564545,0.00019135139882564545
426,458170,31,13754,0.0001912843727041036,0.0001912843727041036
427,447999,31,3583,-0.00019123594393022358,0.00019123594393022358
428,450575,31,6159,-0.00018954722327180207,0.00018954722327180207
429,448264,31,3848,0.00018867349717766047,0.00018867349717766047
430,448790,31,4374,0.0001881371281342581,0.0001881371281342581
431,450251,31,5835,-0.00018808407185133547,0.00018808407185133547
432,449061,31,4645,0.00018779888341668993,0.00018779888341668993
433,455624,31,11208,0.0001873332221293822,0.0001873332221293822
434,443800,30,13720,-0.0001868556864792481,0.0001868556864792481
435,450046,31,5630,-0.0001868183317128569,0.0001868183317128569
436,444538,31,122,-0.00018677578191272914,0.00018677578191272914
437,447909,31,3493,-0.0001866918319137767,0.0001866918319137767
438,447836,31,3420,-0.00018602095951791853,0.00018602095951791853
439,444761,31,345,0.00018566458311397582,0.00018566458311397582
440,451092,31,6676,0.00018481256847735494,0.00018481256847735494
441,442056,30,11976,-0.0001846391533035785,0.0001846391533035785
442,453861,31,9445,0.00018417835235595703,0.00018417835235595703
443,442222,30,12142,0.00018365045252721757,0.00018365045252721757
444,452645,31,8229,0.00018324652046430856,0.00018324652046430856
445,457389,31,12973,0.00018317635112907737,0.00018317635112907737
446,436236,30,6156,-0.00018150494724977762,0.00018150494724977762
447,438222,30,8142,0.00018132093828171492,0.00018132093828171492
448,451107,31,6691,0.0001812567061278969,0.0001812567061278969
449,440910,30,10830,-0.000180860937689431,0.000180860937689431
450,453007,31,8591,-0.00018082147289533168,0.00018082147289533168
451,401890,28,482,-0.00018062195158563554,0.00018062195158563554
452,429543,29,13799,-0.00017978239338845015,0.00017978239338845015
453,450340,31,5924,-0.00017846963601186872,0.00017846963601186872
454,445581,31,1165,-0.0001781217724783346,0.0001781217724783346
455,384515,26,11779,-0.00017804125673137605,0.00017804125673137605
456,444902,31,486,0.00017804077651817352,0.00017804077651817352
457,444521,31,105,0.00017742438649293035,0.00017742438649293035
458,445316,31,900,0.00017658001161180437,0.00017658001161180437
459,451874,31,7458,-0.0001761463936418295,0.0001761463936418295
460,426470,29,10726,-0.00017509890312794596,0.00017509890312794596
461,447294,31,2878,0.00017505338473711163,0.00017505338473711163
