variant,layer,neuron_index
delta_refusal,2,138
delta_refusal,2,4526
delta_refusal,2,7624
delta_refusal,2,10582
delta_refusal,2,12648
delta_refusal,3,3214
delta_refusal,3,7114
delta_refusal,3,7255
delta_refusal,3,10351
delta_refusal,3,11588
delta_refusal,3,13905
delta_refusal,3,14176
delta_refusal,4,8036
delta_refusal,4,8065
delta_refusal,4,9597
delta_refusal,4,9809
delta_refusal,4,10711
delta_refusal,4,11663
delta_refusal,4,14077
delta_refusal,5,2798
delta_refusal,5,3685
delta_refusal,5,3934
delta_refusal,5,4685
delta_refusal,5,5733
delta_refusal,5,6932
delta_refusal,5,7994
delta_refusal,5,8709
delta_refusal,5,9192
delta_refusal,5,9545
delta_refusal,5,9580
delta_refusal,5,13148
delta_refusal,5,13440
delta_refusal,6,669
delta_refusal,6,1022
delta_refusal,6,4341
delta_refusal,6,5866
delta_refusal,6,8450
delta_refusal,6,11232
delta_refusal,6,13641
delta_refusal,7,820
delta_refusal,7,1899
delta_refusal,7,1994
delta_refusal,7,2313
delta_refusal,7,3629
delta_refusal,7,4734
delta_refusal,7,5329
delta_refusal,7,6819
delta_refusal,7,10471
delta_refusal,7,10594
delta_refusal,7,11002
delta_refusal,7,11793
delta_refusal,7,12052
delta_refusal,7,12169
delta_refusal,7,12230
delta_refusal,7,13076
delta_refusal,8,64
delta_refusal,8,203
delta_refusal,8,319
delta_refusal,8,1161
delta_refusal,8,1593
delta_refusal,8,2436
delta_refusal,8,2712
delta_refusal,8,3085
delta_refusal,8,3167
delta_refusal,8,7209
delta_refusal,8,7503
delta_refusal,8,7592
delta_refusal,8,8224
delta_refusal,8,8961
delta_refusal,8,9976
delta_refusal,8,11119
delta_refusal,8,11495
delta_refusal,8,11845
delta_refusal,8,12749
delta_refusal,8,13618
delta_refusal,8,13766
delta_refusal,9,25
delta_refusal,9,153
delta_refusal,9,802
delta_refusal,9,959
delta_refusal,9,963
delta_refusal,9,1153
delta_refusal,9,1355
delta_refusal,9,1622
delta_refusal,9,2579
delta_refusal,9,2612
delta_refusal,9,2852
delta_refusal,9,3156
delta_refusal,9,3200
delta_refusal,9,3441
delta_refusal,9,3764
delta_refusal,9,4013
delta_refusal,9,4434
delta_refusal,9,4597
delta_refusal,9,4737
delta_refusal,9,4836
delta_refusal,9,5143
delta_refusal,9,5523
delta_refusal,9,5767
delta_refusal,9,6724
delta_refusal,9,7363
delta_refusal,9,7601
delta_refusal,9,8177
delta_refusal,9,8692
delta_refusal,9,9539
delta_refusal,9,9571
delta_refusal,9,9799
delta_refusal,9,10529
delta_refusal,9,10759
delta_refusal,9,10838
delta_refusal,9,11009
delta_refusal,9,11076
delta_refusal,9,11372
delta_refusal,9,11502
delta_refusal,9,11723
delta_refusal,9,11856
delta_refusal,9,12312
delta_refusal,9,12375
delta_refusal,9,12586
delta_refusal,9,12724
delta_refusal,9,12804
delta_refusal,9,12986
delta_refusal,9,13233
delta_refusal,9,13402
delta_refusal,9,13631
delta_refusal,9,13710
delta_refusal,9,14154
delta_refusal,9,14311
delta_refusal,10,349
delta_refusal,10,387
delta_refusal,10,452
delta_refusal,10,534
delta_refusal,10,853
delta_refusal,10,883
delta_refusal,10,1084
delta_refusal,10,1314
delta_refusal,10,1573
delta_refusal,10,1669
delta_refusal,10,1676
delta_refusal,10,1859
delta_refusal,10,2437
delta_refusal,10,2793
delta_refusal,10,3204
delta_refusal,10,3609
delta_refusal,10,3640
delta_refusal,10,3727
delta_refusal,10,4016
delta_refusal,10,4071
delta_refusal,10,4289
delta_refusal,10,4542
delta_refusal,10,4582
delta_refusal,10,4691
delta_refusal,10,4734
delta_refusal,10,4789
delta_refusal,10,4962
delta_refusal,10,4978
delta_refusal,10,5258
delta_refusal,10,5286
delta_refusal,10,5767
delta_refusal,10,5850
delta_refusal,10,6096
delta_refusal,10,6212
delta_refusal,10,6281
delta_refusal,10,6318
delta_refusal,10,6526
delta_refusal,10,6949
delta_refusal,10,7033
delta_refusal,10,7231
delta_refusal,10,7483
delta_refusal,10,7653
delta_refusal,10,8144
delta_refusal,10,8322
delta_refusal,10,8411
delta_refusal,10,8868
delta_refusal,10,9293
delta_refusal,10,9322
delta_refusal,10,9468
delta_refusal,10,9501
delta_refusal,10,9586
delta_refusal,10,9926
delta_refusal,10,9984
delta_refusal,10,10188
delta_refusal,10,10274
delta_refusal,10,10386
delta_refusal,10,10474
delta_refusal,10,11097
delta_refusal,10,11188
delta_refusal,10,11401
delta_refusal,10,11416
delta_refusal,10,11874
