variant,layer,neuron_index
delta_harmfulness,16,11277
delta_harmfulness,17,8931
delta_harmfulness,26,11779
delta_harmfulness,27,8140
delta_harmfulness,28,482
delta_harmfulness,28,7903
delta_harmfulness,28,8589
delta_harmfulness,28,12167
delta_harmfulness,29,254
delta_harmfulness,29,1246
delta_harmfulness,29,1251
delta_harmfulness,29,3490
delta_harmfulness,29,4918
delta_harmfulness,29,5776
delta_harmfulness,29,9053
delta_harmfulness,29,11650
delta_harmfulness,29,12988
delta_harmfulness,29,13799
delta_harmfulness,29,13826
delta_harmfulness,29,14025
delta_harmfulness,30,635
delta_harmfulness,30,742
delta_harmfulness,30,840
delta_harmfulness,30,1130
delta_harmfulness,30,1171
delta_harmfulness,30,1457
delta_harmfulness,30,1721
delta_harmfulness,30,1777
delta_harmfulness,30,1793
delta_harmfulness,30,1795
delta_harmfulness,30,1797
delta_harmfulness,30,2310
delta_harmfulness,30,2403
delta_harmfulness,30,2762
delta_harmfulness,30,2792
delta_harmfulness,30,3033
delta_harmfulness,30,3342
delta_harmfulness,30,3364
delta_harmfulness,30,3415
delta_harmfulness,30,3727
delta_harmfulness,30,3786
delta_harmfulness,30,3903
delta_harmfulness,30,3961
delta_harmfulness,30,3970
delta_harmfulness,30,4035
delta_harmfulness,30,4438
delta_harmfulness,30,4727
delta_harmfulness,30,4770
delta_harmfulness,30,5024
delta_harmfulness,30,5526
delta_harmfulness,30,5542
delta_harmfulness,30,5794
delta_harmfulness,30,5905
delta_harmfulness,30,5948
delta_harmfulness,30,6156
delta_harmfulness,30,6159
delta_harmfulness,30,6623
delta_harmfulness,30,6894
delta_harmfulness,30,6976
delta_harmfulness,30,7146
delta_harmfulness,30,7675
delta_harmfulness,30,7813
delta_harmfulness,30,7872
delta_harmfulness,30,8142
delta_harmfulness,30,8223
delta_harmfulness,30,8539
delta_harmfulness,30,8562
delta_harmfulness,30,8589
delta_harmfulness,30,8639
delta_harmfulness,30,8716
delta_harmfulness,30,8726
delta_harmfulness,30,9086
delta_harmfulness,30,9247
delta_harmfulness,30,9457
delta_harmfulness,30,9739
delta_harmfulness,30,10139
delta_harmfulness,30,10431
delta_harmfulness,30,10682
delta_harmfulness,30,10725
delta_harmfulness,30,10830
delta_harmfulness,30,10840
delta_harmfulness,30,11104
delta_harmfulness,30,11574
delta_harmfulness,30,11725
delta_harmfulness,30,11976
delta_harmfulness,30,12016
delta_harmfulness,30,12142
delta_harmfulness,30,12150
delta_harmfulness,30,12185
delta_harmfulness,30,12387
delta_harmfulness,30,12446
delta_harmfulness,30,12484
delta_harmfulness,30,13226
delta_harmfulness,30,13720
delta_harmfulness,30,13759
delta_harmfulness,31,102
delta_harmfulness,31,105
delta_harmfulness,31,122
delta_harmfulness,31,181
delta_harmfulness,31,260
delta_harmfulness,31,273
delta_harmfulness,31,287
delta_harmfulness,31,289
delta_harmfulness,31,345
delta_harmfulness,31,374
delta_harmfulness,31,416
delta_harmfulness,31,486
delta_harmfulness,31,507
delta_harmfulness,31,566
delta_harmfulness,31,674
delta_harmfulness,31,714
delta_harmfulness,31,850
delta_harmfulness,31,879
delta_harmfulness,31,900
delta_harmfulness,31,953
delta_harmfulness,31,963
delta_harmfulness,31,996
delta_harmfulness,31,1000
delta_harmfulness,31,1050
delta_harmfulness,31,1095
delta_harmfulness,31,1121
delta_harmfulness,31,1159
delta_harmfulness,31,1165
delta_harmfulness,31,1166
delta_harmfulness,31,1209
delta_harmfulness,31,1236
delta_harmfulness,31,1286
delta_harmfulness,31,1314
delta_harmfulness,31,1324
delta_harmfulness,31,1395
delta_harmfulness,31,1460
delta_harmfulness,31,1493
delta_harmfulness,31,1506
delta_harmfulness,31,1572
delta_harmfulness,31,1576
delta_harmfulness,31,1654
delta_harmfulness,31,1677
delta_harmfulness,31,1678
delta_harmfulness,31,1681
delta_harmfulness,31,1739
delta_harmfulness,31,1798
delta_harmfulness,31,1813
delta_harmfulness,31,1834
delta_harmfulness,31,1940
delta_harmfulness,31,2012
delta_harmfulness,31,2188
delta_harmfulness,31,2207
delta_harmfulness,31,2213
delta_harmfulness,31,2241
delta_harmfulness,31,2266
delta_harmfulness,31,2268
delta_harmfulness,31,2305
delta_harmfulness,31,2398
delta_harmfulness,31,2474
delta_harmfulness,31,2477
delta_harmfulness,31,2549
delta_harmfulness,31,2631
delta_harmfulness,31,2646
delta_harmfulness,31,2657
delta_harmfulness,31,2756
delta_harmfulness,31,2775
delta_harmfulness,31,2836
delta_harmfulness,31,2875
delta_harmfulness,31,2945
delta_harmfulness,31,2954
delta_harmfulness,31,2958
delta_harmfulness,31,3084
delta_harmfulness,31,3104
delta_harmfulness,31,3166
delta_harmfulness,31,3175
delta_harmfulness,31,3197
delta_harmfulness,31,3237
delta_harmfulness,31,3251
delta_harmfulness,31,3252
delta_harmfulness,31,3261
delta_harmfulness,31,3289
delta_harmfulness,31,3387
delta_harmfulness,31,3409
delta_harmfulness,31,3420
delta_harmfulness,31,3428
delta_harmfulness,31,3444
delta_harmfulness,31,3464
delta_harmfulness,31,3474
delta_harmfulness,31,3493
delta_harmfulness,31,3540
delta_harmfulness,31,3548
delta_harmfulness,31,3568
delta_harmfulness,31,3583
delta_harmfulness,31,3607
delta_harmfulness,31,3611
delta_harmfulness,31,3616
delta_harmfulness,31,3630
delta_harmfulness,31,3646
delta_harmfulness,31,3685
delta_harmfulness,31,3691
delta_harmfulness,31,3759
delta_harmfulness,31,3769
delta_harmfulness,31,3811
delta_harmfulness,31,3828
delta_harmfulness,31,3840
delta_harmfulness,31,3848
delta_harmfulness,31,3871
delta_harmfulness,31,3930
delta_harmfulness,31,4046
delta_harmfulness,31,4064
delta_harmfulness,31,4120
delta_harmfulness,31,4126
delta_harmfulness,31,4128
delta_harmfulness,31,4160
delta_harmfulness,31,4179
delta_harmfulness,31,4261
delta_harmfulness,31,4352
delta_harmfulness,31,4358
delta_harmfulness,31,4374
delta_harmfulness,31,4393
delta_harmfulness,31,4436
delta_harmfulness,31,4512
delta_harmfulness,31,4560
delta_harmfulness,31,4577
delta_harmfulness,31,4594
delta_harmfulness,31,4609
delta_harmfulness,31,4622
delta_harmfulness,31,4645
delta_harmfulness,31,4661
delta_harmfulness,31,4790
delta_harmfulness,31,4873
delta_harmfulness,31,4934
delta_harmfulness,31,5021
delta_harmfulness,31,5041
delta_harmfulness,31,5074
delta_harmfulness,31,5082
delta_harmfulness,31,5118
delta_harmfulness,31,5144
delta_harmfulness,31,5230
delta_harmfulness,31,5253
delta_harmfulness,31,5283
delta_harmfulness,31,5311
delta_harmfulness,31,5335
delta_harmfulness,31,5371
delta_harmfulness,31,5437
delta_harmfulness,31,5448
delta_harmfulness,31,5509
delta_harmfulness,31,5540
delta_harmfulness,31,5553
delta_harmfulness,31,5562
delta_harmfulness,31,5593
delta_harmfulness,31,5604
delta_harmfulness,31,5615
delta_harmfulness,31,5617
delta_harmfulness,31,5630
delta_harmfulness,31,5772
delta_harmfulness,31,5814
delta_harmfulness,31,5835
delta_harmfulness,31,5850
delta_harmfulness,31,5924
delta_harmfulness,31,5933
delta_harmfulness,31,6069
delta_harmfulness,31,6072
delta_harmfulness,31,6096
delta_harmfulness,31,6109
delta_harmfulness,31,6159
delta_harmfulness,31,6227
delta_harmfulness,31,6432
delta_harmfulness,31,6466
delta_harmfulness,31,6467
delta_harmfulness,31,6511
delta_harmfulness,31,6527
delta_harmfulness,31,6566
delta_harmfulness,31,6575
delta_harmfulness,31,6579
delta_harmfulness,31,6588
delta_harmfulness,31,6614
delta_harmfulness,31,6657
delta_harmfulness,31,6676
delta_harmfulness,31,6691
delta_harmfulness,31,6696
delta_harmfulness,31,6720
delta_harmfulness,31,6761
delta_harmfulness,31,6772
delta_harmfulness,31,7019
delta_harmfulness,31,7093
delta_harmfulness,31,7278
delta_harmfulness,31,7365
delta_harmfulness,31,7416
delta_harmfulness,31,7450
delta_harmfulness,31,7465
delta_harmfulness,31,7513
delta_harmfulness,31,7517
delta_harmfulness,31,7592
delta_harmfulness,31,7598
delta_harmfulness,31,7673
delta_harmfulness,31,7693
delta_harmfulness,31,7706
delta_harmfulness,31,7844
delta_harmfulness,31,7851
delta_harmfulness,31,7861
delta_harmfulness,31,7866
delta_harmfulness,31,7873
delta_harmfulness,31,7906
delta_harmfulness,31,7950
delta_harmfulness,31,7973
delta_harmfulness,31,8053
delta_harmfulness,31,8112
delta_harmfulness,31,8118
delta_harmfulness,31,8154
delta_harmfulness,31,8193
delta_harmfulness,31,8229
delta_harmfulness,31,8300
delta_harmfulness,31,8350
delta_harmfulness,31,8359
delta_harmfulness,31,8382
delta_harmfulness,31,8499
delta_harmfulness,31,8583
delta_harmfulness,31,8591
delta_harmfulness,31,8607
delta_harmfulness,31,8652
delta_harmfulness,31,8664
delta_harmfulness,31,8732
delta_harmfulness,31,8771
delta_harmfulness,31,8862
delta_harmfulness,31,8937
delta_harmfulness,31,8950
delta_harmfulness,31,8959
delta_harmfulness,31,8984
delta_harmfulness,31,8990
delta_harmfulness,31,9047
delta_harmfulness,31,9071
delta_harmfulness,31,9114
delta_harmfulness,31,9119
delta_harmfulness,31,9175
delta_harmfulness,31,9187
delta_harmfulness,31,9205
delta_harmfulness,31,9261
