,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14184701161003516,0.38956864441710537,0.327415775513558,0.38466148554344065,0.48455098509772715,0.5562232727497236,0.58589596896015
1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1348662358165441,0.31597130675887564,0.2690588428194826,0.2982960534765505,0.3777453367263592,0.43547188415093696,0.44800902166067147
2,,,,,,,,,,,,,,,,,,,,,,,,,,0.15129716393307624,0.2966400401988206,0.27125258220007614,0.31710597791884904,0.38057499660967725,0.4281382765060814,0.43922971958333373
3,,,,,,,,,,,,,,,,,,,,,,,,,,0.1609961429930073,0.30630449406557886,0.29330572523172294,0.3528547732791697,0.4141476389756074,0.4679698885887882,0.4957438289179078
4,,,,,,,,,,,,,,,,,,,,,,,,,,0.128891489527533,0.2528134363477985,0.23798978294789358,0.2618602573366604,0.31589956628058335,0.3549323686865196,0.3630932766019612
5,,,,,,,,,,,,,,,,,,,,,,,,,,0.1793087668545408,0.30468671670373265,0.29843858865837725,0.3643547825565722,0.43330194792005977,0.47632178537400266,0.5135082083497462
6,,,,,,,,,,,,,,,,,,,,,,,,,,0.14394627657083206,0.26724146272880983,0.2484130668352587,0.29024510262423003,0.3602221396520507,0.381893858954364,0.397692998251943
7,,,,,,,,,,,,,,,,,,,,,,,,,,0.13446574971762387,0.22155615040664256,0.21349897803536252,0.25784917194773915,0.31403776883104906,0.3211903405865444,0.33916426147717105
8,,,,,,,,,,,,,,,,,,,,,,,,,,0.14873641138461113,0.25720630715198345,0.2684034805547238,0.298791916949726,0.35667855666435616,0.3783148811503699,0.3754019492944418
9,,,,,,,,,,,,,,,,,,,,,,,,,,0.14648966255865964,0.2032900366815633,0.21604437797975165,0.2540924615037123,0.3205629514909803,0.32076746607201734,0.33280278522873297
10,,,,,,,,,,,,,,,,,,,,,,,,,,0.16350181683545895,0.19895006434781748,0.2255353200483579,0.2684203806780006,0.3581717727242313,0.3305446199565825,0.2970229240697389
11,,,,,,,,,,,,,,,,,,,,,,,,,,0.16060899996984196,0.2732590413956201,0.2613989362044858,0.2983546617217678,0.41371448836190244,0.38385482475772453,0.3615779743764549
12,,,,,,,,,,,,,,,,,,,,,,,,,,0.14239541900335126,0.2612547340039725,0.28610629945421845,0.31974880290744695,0.42270202181635613,0.4038370199892858,0.36430926044524786
13,,,,,,,,,,,,,,,,,,,,,,,,,,0.17311784597318666,0.2446533811061842,0.2517334944889222,0.30143793388297413,0.41133878695845977,0.37888237542886966,0.37550124006974905
14,,,,,,,,,,,,,,,,,,,,,,,,,,0.14218074774109937,0.26276040640860604,0.2550277080414935,0.2997385255951652,0.41167190340003584,0.3864454010550668,0.37455658464052277
15,,,,,,,,,,,,,,,,,,,,,,,,,,0.1630820967024741,0.198697307173062,0.22550301855682348,0.26943372783770736,0.3914333888677994,0.33619397029742315,0.29443126961679145
16,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299527127129477,0.17894266681804777,0.21889435745861507,0.2563839549271148,0.37661834459409427,0.3114906347612163,0.26611702648249475
17,,,,,,,,,,,,,,,,,,,,,,,,,,0.15422013887042235,0.2025239825537347,0.24387974348869274,0.2827655096236846,0.39441281114716825,0.33826855706895737,0.30124746679206116
18,,,,,,,,,,,,,,,,,,,,,,,,,,0.1493702382151069,0.22586849105370774,0.2312124489130406,0.2764020198218012,0.389590609419036,0.34390573479801395,0.29080399619269287
19,,,,,,,,,,,,,,,,,,,,,,,,,,0.16877112421298898,0.2244402900071225,0.24430287166209455,0.29890080773806144,0.4026619030956674,0.36847601564959054,0.34558310272440257
20,,,,,,,,,,,,,,,,,,,,,,,,,,0.14007104429602263,0.25314734994732874,0.2511500300867458,0.3099263121565848,0.4248400783544124,0.3851527113252449,0.3381583040682996
21,,,,,,,,,,,,,,,,,,,,,,,,,,0.14008690053745088,0.26301875106891187,0.24823469068958087,0.301184714067868,0.4176785403611089,0.3994776908973582,0.3983667473597535
22,,,,,,,,,,,,,,,,,,,,,,,,,,0.15128252111107182,0.24578715214555555,0.23480690878726718,0.3030336252350005,0.42941124898603156,0.3696771222043548,0.3388316121003442
23,,,,,,,,,,,,,,,,,,,,,,,,,,0.17311893245201443,0.26500701423892764,0.2648187391545209,0.3164581096317293,0.43153032456400936,0.3945422671146867,0.373146669904195
24,,,,,,,,,,,,,,,,,,,,,,,,,,0.166299130505967,0.2364123935448802,0.2339509366598426,0.3024083020068984,0.40101457307363114,0.3772624619962035,0.3710719560920565
25,,,,,,,,,,,,,,,,,,,,,,,,,,0.1819364960795493,0.24080785515609246,0.24580238844154437,0.29234746133845074,0.4116840063700734,0.3725118589229014,0.3508892509637306
26,,,,,,,,,,,,,,,,,,,,,,,,,,0.19887942331705932,0.33638807702838575,0.32326806668854496,0.4011922472434415,0.51681118732299,0.5239989642119511,0.5319630914987504
27,,,,,,,,,,,,,,,,,,,,,,,,,,0.18095498091453124,0.2888017280152252,0.3138638517657644,0.3575891047086621,0.48732917979353774,0.4395440167627806,0.40824975394024193
28,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687793944341481,0.32038419954587005,0.2953851233181652,0.41052974246478235,0.5090991809812241,0.4770499311094884,0.43615297499107913
29,,,,,,,,,,,,,,,,,,,,,,,,,,0.16332823869250856,0.27790355282817103,0.2720404030495895,0.36469669039194147,0.5704164910299164,0.44492437999813117,0.38336884945578603
30,,,,,,,,,,,,,,,,,,,,,,,,,,0.180219083162578,0.3207424673535307,0.32620660678717933,0.4029994727481631,0.5466072368618535,0.5345675822152125,0.4427548453670021
31,,,,,,,,,,,,,,,,,,,,,,,,,,0.18514452001533352,0.4036336587169395,0.3647255651173344,0.4511013822587463,0.5747431890283915,0.6418093076771595,0.6845659690849771
